stock_code,linear_regression: score,decision_tree: score,random_forest: score,support_vector_machine_linear: score,support_vector_machine_poly: score,support_vector_machine_rbf: score,lstm: score,linear_regression: mean_absolute_error,decision_tree: mean_absolute_error,random_forest: mean_absolute_error,support_vector_machine_linear: mean_absolute_error,support_vector_machine_poly: mean_absolute_error,support_vector_machine_rbf: mean_absolute_error,lstm: mean_absolute_error
HK.00175,-0.5280443336552747,-5.803595938116664,-3.466292222711707,-0.465201820654479,-2.9972586650550053,-3.814268329281336,0.9226871424625938,2.049224483839862,4.767376623376623,4.072124675324677,2.01931244746245,3.750183837025338,3.88052762276785,0.508713303083654
HK.00016,0.2682088446348254,-0.082405185065884,0.0839963635275539,0.2235697216160258,0.0072325553461916,-1.0377336705963116,0.9492982792998222,7.13251438229442,9.173896103896103,8.603012987012987,7.44910764947164,8.077814708395989,11.594575798264996,1.8006826486886307
HK.02319,0.6390797863644226,0.4087044549816593,0.3777421863530268,0.6446866216398579,-0.8318808422991042,-3.5107912294642416,0.9652637802972944,1.5789512138306536,2.1951194805194807,2.2618700779220777,1.5645732124483556,3.653134941222684,4.8997382179847,0.4865352680699028
HK.02688,0.1669266493451826,-0.0179228035391931,-0.0069794039213291,0.1679770553360556,-5.906194106166632,-12.684057740563151,0.916135892984732,5.135299270835284,5.630571428571429,5.640244155844156,5.15797960006445,15.380001578799192,21.506363194757697,1.463447732627162
HK.00011,0.1133134156302464,0.2636752671188918,0.3446705516682055,0.1600815189992658,-2.6079383721122924,-6.973627441156382,0.943216802851272,10.491328066532422,10.394025974025976,10.137844155844157,10.316207863711243,22.09010612932924,29.356639552701168,2.6265025089159013
HK.01109,0.344912315964799,-1.3515568946750318,-0.862993449912496,0.4455196550542126,-0.2583207479484322,-3.0599738098195832,0.8741739706540421,2.421928437604219,4.933293506493506,4.3434542857142855,2.333930883877268,3.251879672789578,5.740439394074532,1.1623147887745844
HK.00291,0.5927012890134024,0.3820169181505731,0.3103940830266423,0.6178593334087896,-3.46910587852185,-2.3755068467885074,0.9239380435933356,2.956162745733029,3.532384415584416,3.670228571428571,2.8594091285423446,9.64136994267846,7.024431485988509,1.2497349296314335
HK.02628,-0.1286179078323757,-1.3221916576809396,-0.4909665598971326,-0.0745301484642848,0.0114448115218804,-0.2054256545916379,0.9552036574882088,1.5481857217938657,2.100880155844156,1.7032673090909092,1.5268331002390605,1.4911280772733455,1.5674678567254208,0.2830948444151819
HK.02388,0.1565925574733068,-0.6424412118534086,-0.5482356777108786,0.216568758743105,-0.1290918834464585,-0.5681208794827677,0.9739551907898724,2.327157534953036,3.269233766233766,3.185664935064936,2.23371476433371,2.7494416742785983,3.103955985257301,0.3984192673251452
HK.00027,-0.5424811591375645,-2.4719017934218024,-1.6607076102251326,-0.6044806100573246,-1.2874158134667737,-2.4876539736548624,0.905265617015256,4.947415911528534,7.197376623376623,6.318348051948051,5.049635412178669,6.198400552493868,7.08691952001173,1.1753569851202128
HK.00386,0.533473696655804,0.0988185559219254,0.4689924864328829,0.6700290677735197,0.4451420987397108,-0.3910007478294457,0.9838919459154946,0.5079082324636398,0.6650773758441559,0.5105995688051949,0.3764985080337596,0.4829996047981834,0.6268575979496621,0.0846232703653931
HK.00066,0.4728608198147214,-0.3296098435902626,-0.398224492670167,0.4400758239059561,-0.7644150787312283,-2.657475685706024,0.9724935314116984,2.4582421815509994,3.857636363636364,3.995755844155845,2.544528034841126,3.981423566933743,5.435168415647405,0.53131691337699
HK.01093,-0.4482667212924143,-0.4850541109284263,-0.3191957070039364,-0.0951312036684819,-5.3538283321502975,-2.502539208061971,0.9160459544936694,1.5526194109536684,1.5524774103896104,1.4832836661818185,1.371306521141377,2.96336962588926,2.077896936044365,0.3763433026751174
HK.00857,0.5912314622550844,0.1309811583108314,0.4135333601843444,0.6058201303578739,0.5630843339201811,0.5340980021191408,0.9818882251502942,0.3678169075731058,0.5629419480519481,0.4540632675324674,0.3630286838661593,0.3903861374947673,0.4053465836895163,0.0752880592432502
HK.00688,0.0860821804074801,-0.8395144920616027,-0.2859257919734579,-0.1352860532053426,-0.1130433371497332,-0.4002648532623236,0.934809129328412,1.7366141024118769,2.334467532467533,2.0151168831168835,1.945727976970732,1.890708182592428,2.1599635174320206,0.4234257775499397
HK.00006,-0.6814764431563478,-2.6952270763101778,-0.5453983539099854,-0.0603171412842333,-0.3232672771546774,-1.473457040462927,0.9266672787198234,1.9436617185490384,3.31625974025974,2.1730571428571435,1.8251763799507108,2.064246489275475,2.611801569571052,0.4542114022717108
HK.00960,0.650249507716202,-0.5655082409659726,-0.5125707276940727,0.7486010289016328,-0.7574796954155658,-2.944265669710835,0.9465341119855228,2.203585544128856,5.370906493506493,5.185825454545454,2.2162399085264117,5.254316939038562,7.909552365807771,1.0026252026103957
HK.01177,-0.40260436567976,-0.4233327154337436,-0.2475612869433756,0.2311144595064413,-2.360793695793715,-0.7076073655083588,0.9430183119148666,1.261489496753488,1.3304295309090912,1.2595211791688308,0.9215179270119708,1.8467949382815023,1.4154155608855123,0.2431283008453449
HK.00267,0.1835661849885024,-0.7239412029254146,-0.1499924572706186,0.2479551600766931,0.2250411687550495,0.2196553653399403,0.9652757991437564,0.5426422634164912,0.7741948051948052,0.6329753246753246,0.5378631935492068,0.5545317584002565,0.5361018246131249,0.1136126818010569
