stock_code,linear_regression: score,linear_regression: mean_absolute_error,linear_regression: last_day_value,linear_regression: future_price,decision_tree: score,decision_tree: mean_absolute_error,decision_tree: last_day_value,decision_tree: future_price,random_forest: score,random_forest: mean_absolute_error,random_forest: last_day_value,random_forest: future_price,support_vector_machine_linear: score,support_vector_machine_linear: mean_absolute_error,support_vector_machine_linear: last_day_value,support_vector_machine_linear: future_price,support_vector_machine_poly: score,support_vector_machine_poly: mean_absolute_error,support_vector_machine_poly: last_day_value,support_vector_machine_poly: future_price,support_vector_machine_rbf: score,support_vector_machine_rbf: mean_absolute_error,support_vector_machine_rbf: last_day_value,support_vector_machine_rbf: future_price,lstm: score,lstm: mean_absolute_error,lstm: last_day_value,lstm: future_price
HK.00700,0.5340176800519025,44.91163796133372,443.37008,477.9600509462192,-0.9080408047822861,100.0980327536232,443.37008,444.65128,-1.3083909744045061,112.21145803726709,443.37008,401.343108,0.46502896509654323,50.53750279050226,443.37008,499.01890056519164,-5.967297644805033,177.3495986915221,443.37008,609.0192393509972,-7.888244664734495,229.25987315334206,443.37008,231.7518274753042,0.9704847898510945,11.297464903828818,443.37008,439.076382291667
HK.00005,0.207681613634907,4.614348751113857,46.9,46.83638406013059,-0.12760315475188055,5.528921200828157,46.9,40.9419,0.15480425967044764,4.716978734989647,46.9,49.88144799999999,0.32039790250801536,4.250129447507387,46.9,46.8614480545007,0.3296148957933239,4.263016862316317,46.9,46.378410661235215,0.04395418969953957,4.903221495202127,46.9,53.529068438266016,0.9816739492108929,0.6762334537038562,46.9,47.03328175647259
HK.01299,0.6667410402973732,5.464265583357456,78.6,86.03282084875013,-1.172473211298664,14.349293995859215,78.6,72.651,-0.9496147179688836,13.420662111801246,78.6,72.726,0.6437620060128847,5.755953037049649,78.6,87.21940745678283,-1.7759142355053261,15.833257045451203,78.6,99.72324240354189,-7.385632088537335,26.723259006876773,78.6,57.215163423622364,0.9280286251199564,2.641853753777482,78.6,82.03437985997199
HK.00939,-0.37444275925933335,0.2959568808986297,5.4,5.347860701005736,-2.282043246069294,0.4231690683229814,5.4,5.56942,-0.821031154745099,0.32637776811594205,5.4,5.552382000000001,-0.19244887909002606,0.2689919100694673,5.4,5.207756595447643,-0.5467472828509214,0.31090444236546855,5.4,5.110831793292947,-0.059252792035417334,0.24508658688209,5.4,5.44476452666764,0.9189237087145612,0.06661578312582155,5.4,5.383545516239405
HK.00388,0.7083002414916314,38.67205832393168,455.4,439.82715676627345,-3.528922154251341,175.28573498964803,455.4,229.23,-3.3544994076227574,171.7515113871636,455.4,229.81000000000003,0.7872186395593033,32.11022228363258,455.4,465.7108533053225,-4.76164108045114,176.1693814828085,455.4,745.454693536213,-5.91510168380893,220.4366778428391,455.4,160.5332492608088,0.9554316005925206,16.253798236228945,455.4,437.42599326372147
HK.02318,0.5907287341116388,6.049000466959032,56.15,58.89175725729551,0.08409201418578183,9.355152339544514,56.15,76.8475,0.25362385344239446,8.485807544513458,56.15,74.79779299999998,0.5585606883376482,6.267026958661504,56.15,58.77921551732511,0.061826097500672916,9.328359845367002,56.15,51.37776795873882,-0.24817826435731782,9.639874901224626,56.15,65.7337096534896,0.9842015101411006,1.1078688739755451,56.15,56.69226200537682
HK.01398,-0.21715510911372293,0.29034902266204093,4.4,4.371861034134531,-2.1421432549474195,0.4368009316770187,4.4,4.76266,-1.1287250412406982,0.37094132298136645,4.4,4.778706,0.026961269038985547,0.24768521998661536,4.4,4.286229899164844,-0.22613296856168308,0.2768873141194908,4.4,4.175911799221089,-0.34346477913588,0.3105375300887737,4.4,4.509090580175076,0.935668196610534,0.06291545215467434,4.4,4.420817935259342
HK.00941,-0.9205151532151401,4.651239953708527,46.8,50.83346940730082,-2.1137445330518494,5.674391304347826,46.8,59.585,-1.4852989058578046,5.026462732919255,46.8,50.341499999999996,-0.48687990849302065,4.054562194582176,46.8,50.303088787833175,-0.7613945342455382,4.603809543337082,46.8,51.390093701726464,-1.2985849791664767,4.929350766862809,46.8,53.03741171422796,0.8925949195980615,0.9719654391808671,46.8,47.07448529362678
HK.03968,0.838401294933803,4.113600226132813,60.55,65.71432526743781,-1.4274199074700138,16.490930538302276,60.55,35.63285,-1.32425813987494,16.112236739130434,60.55,34.917849999999994,0.8398502217902961,4.066176870607555,60.55,64.8431082960494,-4.897440856014588,23.65180946981846,60.55,113.21357860922747,-5.108465687002427,25.85602082961164,60.55,17.385596747396633,0.9802650339002522,1.3674920086265072,60.55,60.411083709461025
HK.00669,0.8684145903142032,10.983188511798097,155.2,171.56098354736548,-1.9409813429666518,53.51821946169772,155.2,60.77,-1.9774089035090041,53.968909937888206,155.2,59.645,0.8693075430716888,10.956561287205288,155.2,173.31038413524772,-15.510672372832879,112.95462447270623,155.2,511.60251918425666,-5.079689003957776,80.29159640740988,155.2,27.630296201523045,0.9665170846476485,4.821878107585668,155.2,149.33459807887672
HK.01211,0.6907569726849487,37.73199878355584,266.6,272.8199087735593,-1.1020493820762431,102.03413364389235,266.6,67.84343,-1.0405068108718223,100.41361417598343,266.6,70.60343,0.7368380944537514,34.886590715704386,266.6,286.65714117460533,-6.290585614986542,157.80925451412617,266.6,988.160484438578,-1.8758850829736686,120.45744116227227,266.6,41.17665235580654,0.9312339604565107,16.607048162659698,266.6,224.6145125603354
HK.03988,0.3038336090533851,0.1307401846355951,2.81,2.81463653909185,-1.4179360221078134,0.22184159420289856,2.81,2.65304,-0.08607554776391035,0.15077779296066252,2.81,2.7510400000000006,0.4655576973604787,0.10867514113376031,2.81,2.7605974942890428,0.3218441424431031,0.12206778929053708,2.81,2.724171196335197,0.3228952225102669,0.12755295085875615,2.81,2.8197982100081287,0.9575315101828193,0.030652602739182744,2.81,2.834152823529243
HK.02331,0.8916440927372882,6.588638757598405,85.35,98.77398850085731,-1.2787298463140022,30.724355403726715,85.35,22.78562,-1.133916876565464,29.491746144927536,85.35,24.465619999999998,0.8886662730001244,6.648262608880015,85.35,101.03448962173641,-32.18525015550466,96.84020531889173,85.35,412.53498333231124,-2.1905763901374273,37.264194103152334,85.35,12.781859042221647,0.9720275450631102,3.1900853396111573,85.35,78.34970855944991
HK.02382,0.6707090601634718,21.3112503575765,246.6,231.4841781789932,-0.9464605576246321,52.55237474120084,246.6,89.521,-0.5192899176581325,45.92307536231884,246.6,126.37359999999998,0.6739539636514975,21.58046094367209,246.6,245.15369542785731,-5.950411403076671,88.24714720852322,246.6,473.1577861331866,-4.1520880062375785,82.5731357292078,246.6,60.77139256601015,0.9519424978568688,7.602139740120539,246.6,234.5586584855318
HK.00002,0.10598210930259344,2.3807935718298943,78.75,75.88317543828069,-0.9292567899761741,3.690351966873706,78.75,75.64,-0.5791063845307256,3.2640476190476186,78.75,75.725,0.0660528605148819,2.3799367870746906,78.75,75.4231413699449,-0.2238896577227143,2.8055913683488245,78.75,76.16108194005018,-0.6319062365291399,3.0729375604283344,78.75,74.80193832592347,0.9296734021431009,0.598954803282985,78.75,78.52011060655117
