stock_code,linear_regression: score,decision_tree: score,random_forest: score,support_vector_machine_linear: score,support_vector_machine_poly: score,support_vector_machine_rbf: score,lstm: score,linear_regression: mean_absolute_error,decision_tree: mean_absolute_error,random_forest: mean_absolute_error,support_vector_machine_linear: mean_absolute_error,support_vector_machine_poly: mean_absolute_error,support_vector_machine_rbf: mean_absolute_error,lstm: mean_absolute_error
HK.00823,0.2297813800284249,-0.6817367743279195,-0.2952979183688342,0.1795808271186373,-0.3635501507607477,-0.7529595236974009,0.8867243394249911,3.8593503822035222,5.736899377593361,4.968980477178425,3.918318990922313,5.016201445431993,5.878455566213485,1.5153347863867397
HK.00883,-0.6813484691791107,-2.363303824863324,-1.278567098011926,-0.651833582995947,-0.6374441704530773,-1.26889811020224,0.9298561892339722,0.9424382857865812,1.460496894409938,1.1686997929606624,0.9545591849610162,0.9525494551839272,1.1400154262229232,0.2110818640244766
HK.00003,0.332133073816479,-0.4279632563622775,-0.2658822544625041,0.3135256796339692,0.1549520362952835,-0.105499686145972,0.9345916851392928,0.5870677373590188,0.8550352927536233,0.800096014327122,0.5960522524491777,0.6557685195335934,0.6941612708812323,0.1810828110182494
HK.02313,0.7893090277047945,-1.0188118884567152,-1.0571331470951146,0.7868275792873678,-5.613116003388666,-7.927698033834975,0.9626858267174836,13.229761483803289,41.9775983436853,42.26207039337474,13.232175314605737,69.83411355455274,87.86429236554224,5.128086345912484
HK.02020,0.7944159099990584,-1.019359180283009,-1.0741149301140678,0.7816567130892431,-22.151403073109773,-5.493889855353337,0.9750877648841544,13.959508140889303,42.32120082815735,42.96755693581781,14.250751657147967,131.15958501953887,78.96739185312063,4.591003265887928
HK.00175,0.5043691582858151,0.4531848283702472,0.5469490669563744,0.4915530485686132,-0.5543195472846718,0.0708101435652709,0.974218702296794,3.180321606705253,3.3651966873706,3.022817805383023,3.2231784911915096,5.563922769521114,4.083019659426499,0.6823671126568
HK.00016,0.4198744260665268,-0.5228568274430789,0.3193576868472174,0.4849666081604828,0.4162061314547844,0.1796678894515926,0.9643999659216872,5.833234055235359,9.17463768115942,6.136853002070394,5.508340355965602,5.824972786241259,6.613980090979934,1.290020744651861
HK.02319,0.7516301507849055,-1.6518294642909268,-1.6151697061721686,0.7551866702770142,-2.158521112500252,-6.814178257390727,0.979574407406588,2.988048237765894,10.51463768115942,10.396617391304348,2.978021395141461,10.208353831580798,17.583892597802347,0.8235032497418183
HK.02688,0.7006651995095818,-1.3171068563958517,-1.3102138746308305,0.6964678738616075,-3.062296565519921,-4.56319246060766,0.973399819570933,12.420458201724864,33.56136645962734,33.372619047619054,12.472467909184443,37.94528988819385,54.50584084396914,3.332275131245982
HK.00011,0.4556814135117876,0.1323353297088105,0.2033386716490746,0.4694904385561003,0.3105611494920444,-0.3197578783112758,0.9433837868340847,8.550204819890139,10.454451345755691,10.301656314699793,8.459154807106042,9.761149422996413,12.754464404807626,2.35309322055864
HK.01109,-0.3754047581813151,-0.5972880762539983,-0.212187847620157,-0.3680106993686378,-3.532113327501313,-16.307552023571677,0.8233951292940164,2.5135632157775896,2.681113871635611,2.3995376811594205,2.4941420701467245,4.529508383048603,7.061129290462012,0.9056729848119426
HK.00291,0.6351498607325816,-1.547724009450869,-1.3995750116482215,0.6326244677267557,-5.232961514019862,-6.6371010664565775,0.9680175258648004,5.864820804365718,15.990944099378885,15.566606211180124,5.870390653487113,22.488579020244565,27.42620345292158,1.661446732819567
HK.02628,-0.1195724445222408,-1.1261543066109088,-0.4658796011884574,-0.1106740600400255,-0.3328014462893949,-0.9092143066169968,0.9646818713136568,1.5009429431044734,2.168932277432712,1.8055658757763977,1.5518842140960334,1.814993483035454,1.824911838801355,0.2355913542305539
HK.02388,0.2666582517033269,-0.8995937876412197,-0.1693441674245148,0.2515552962857595,0.0068922535547757,-0.01232096221769,0.9514307412461858,1.5813490812991315,2.5564182194616976,2.046893167701864,1.600821050359752,1.8230019607753252,1.8585009693607133,0.4162121409783583
HK.00027,0.3763711790195386,-0.1504413676362357,0.3432919205913153,0.3659473722337373,0.0787419182713899,0.1060841003137806,0.9649390020145404,5.832056299921463,7.416356107660456,5.719420289855073,5.926262030605608,7.353634300230096,6.646750917841274,1.25336936512364
HK.00386,-1.380057711841472,-1.2634419508418255,-0.1893230763736821,0.2318973522154581,0.2812842038101881,0.2192236851740995,0.8934220303175269,0.5038260717608682,0.4686299385093168,0.3566828721118012,0.2863539910040306,0.2755132544368927,0.2867186215236566,0.1101697346833886
HK.00066,0.1620424990592534,-1.4337267118705204,-0.3739956844941052,0.1551434288643092,-0.9596087441182204,-0.2038384926627441,0.917080708921846,1.8762306651070448,2.9620124481327803,2.315697095435685,1.8696731685235308,2.8858342365382343,2.022922430948773,0.5716924774317003
HK.01093,-0.0158105174136682,-2.9939358420305107,-0.9124588243758072,-0.0423285064875698,-1.869131786303162,-0.1759021584988249,0.9108067126912864,0.9492829297830272,1.7751714242236027,1.1826949291097308,0.9578494156577376,1.520729127552463,0.8799768257176028,0.2627214493882429
HK.00857,0.4463678091453159,-4.001918466837952,-2.990259474066164,0.4337026924391726,-1.5102649000295472,-115.66794359429372,0.9484182510228688,0.3393469085025455,1.1472429606625258,1.0275131283643892,0.3475291337724404,0.8357428674806093,4.827046574471429,0.108632870389069
HK.00688,0.2366804380522168,-0.0718010307352963,0.3441157669468354,0.6160848701623736,0.5366881445560185,0.5085659542213212,0.9709604178185762,1.886326006256868,2.2210973084886128,1.819706004140787,1.3456618110641152,1.4523843831892709,1.4690401738891432,0.3542404387309269
HK.00006,0.4957903986103592,0.2109827175983273,0.4513120004149759,0.5229723173149181,0.3381204588379102,0.4196295840642654,0.9546633233619082,2.2494913470392643,3.1277800829875515,2.51948755186722,2.181173981506346,2.62791918296432,2.399582029243631,0.6838671264980587
HK.00960,0.341360223664463,-1.896968512908284,-1.9579741376820667,0.3482090350901922,-28.218369109610705,-27.203101238127267,0.9271501329691316,3.2672155110514223,6.996547619047618,7.136118240165631,3.2607317532361035,23.662109213691785,25.59095734856741,0.9923637061762656
HK.01177,0.4314307937784288,-0.3663781142192845,-0.0529605178958603,0.4167008069117496,-2.824268405328774,-0.724382362851258,0.9432126611650304,0.7128819469100209,1.0942295248447205,0.966419068716356,0.7401795827685693,1.777236275707463,1.0586178197257443,0.2211726087631482
HK.00267,-0.7495967321929511,-0.8565578536782579,-0.3634205142385918,0.2168443185236227,0.0210831238302159,-0.1271808778067296,0.9605893506131644,1.361723309647591,1.282656314699793,1.1873302277432711,0.8694908077384614,0.9996603124995967,1.0179776963644418,0.1976441630059996
