stock_code,linear_regression: score,linear_regression: mean_absolute_error,linear_regression: last_day_value,linear_regression: future_price,decision_tree: score,decision_tree: mean_absolute_error,decision_tree: last_day_value,decision_tree: future_price,random_forest: score,random_forest: mean_absolute_error,random_forest: last_day_value,random_forest: future_price,support_vector_machine_linear: score,support_vector_machine_linear: mean_absolute_error,support_vector_machine_linear: last_day_value,support_vector_machine_linear: future_price,support_vector_machine_poly: score,support_vector_machine_poly: mean_absolute_error,support_vector_machine_poly: last_day_value,support_vector_machine_poly: future_price,support_vector_machine_rbf: score,support_vector_machine_rbf: mean_absolute_error,support_vector_machine_rbf: last_day_value,support_vector_machine_rbf: future_price,lstm: score,lstm: mean_absolute_error,lstm: last_day_value,lstm: future_price
HK.01211,0.15753663625638914,4.114301315569472,38.55439,39.144880709980896,-2.12737603880912,7.1283921298701305,38.55439,36.35714,-0.6552253657332878,5.340232561038961,38.55439,43.65362499999999,0.13499396229340344,4.091687187424936,38.55439,38.312869240398896,0.06769725073775335,4.179373381673485,38.55439,37.36944399430482,-0.48423142015573317,5.081485865010189,38.55439,37.80647331623078,0.9307147135280267,1.084822687158616,38.55439,38.57856057464093
HK.03988,-0.8119906851524201,0.15848255229722807,2.82304,2.8716967993690807,-6.309741346862711,0.29932922077922075,2.82304,2.98065,-2.364215233920715,0.21702713506493504,2.82304,3.002731,-0.28613438934586344,0.13759179442051228,2.82304,2.7725019306560106,-0.7893781892161214,0.16396439811194466,2.82304,2.730491656930831,-0.6113778926641673,0.15204363492524173,2.82304,2.8987042872567814,0.9343732350146023,0.030523802399176354,2.82304,2.830298404849171
HK.02331,0.8190681863555578,2.153478125564959,26.08562,23.19556855136686,-0.6842684414311442,6.358375302857143,26.08562,8.28271,-0.6230737572035665,6.197276745870131,26.08562,8.56771,0.825600782990864,2.1555659666752565,26.08562,24.32183697541682,-4.123078189044382,8.639187814660186,26.08562,67.51960720753652,-3.436448416474949,10.69578683607874,26.08562,3.3224362005659924,0.9889358052511469,0.47646631867516265,26.08562,23.657759551429745
HK.02382,0.06030295709143396,17.470879777726033,139.133,135.27904031064486,-0.674528560647073,26.04245194805195,139.133,115.059,-0.4698780081625009,23.954516363636372,139.133,136.11899999999997,-0.10342297766211872,18.793888168628328,139.133,138.15831924064113,-1.9108748448575499,29.590850443232277,139.133,148.17999802084813,-0.9222850929971842,26.876695338952707,139.133,152.48193394915234,0.9308881884326774,4.780538588430573,139.133,133.9242392830849
HK.00002,-0.06938338187541482,2.880517648729525,76.22,74.66580478846282,-7.945152265115167,10.042441558441555,76.22,68.59,-7.011653094770159,9.430672727272725,76.22,69.522,-0.12202423044618005,2.950526956060865,76.22,74.64082645269288,-2.3744301360218896,5.349968822286535,76.22,76.7316824285256,-51.9170183617398,25.066722577219092,76.22,56.394705868787376,0.607879641165544,2.0806858682510523,76.22,78.12976452291012
HK.00823,0.6766825631946691,4.363180801720174,75.447,75.12801410687105,-10.791132278723422,27.995902083333334,75.447,53.6378,-7.576935279918706,24.20715809895833,75.447,54.447799999999994,0.6809547601037838,4.3527069696726235,75.447,75.54057416962974,-7.790044744753432,21.737241434975925,75.447,98.13911395048116,-22.478922787497847,39.04054548138624,75.447,29.962798817102293,0.9672213586458399,1.242990466521551,75.447,75.32912961710691
HK.00883,-0.921331931578538,0.9615002763460556,12.48,10.46564921947542,-2.9720847330103743,1.359168831168831,12.48,10.8,-1.8380953987025057,1.191649350649351,12.48,11.254000000000001,-1.0670872422557718,1.001289606429773,12.48,10.292259537659902,-1.4610406781463752,1.105686399610978,12.48,10.313676636843718,-2.073172124600041,1.1568025497084615,12.48,10.458596724929972,0.8919680753492744,0.22100644986647777,12.48,12.406266034841538
HK.00003,0.5726041927549865,0.6556367119813401,13.215456,12.897295497487141,-2.709791368801951,2.010436946493506,13.215456,11.1935716,-2.2790743107048987,1.8384830301298698,13.215456,11.31635528,0.6099008971426749,0.6277647681343729,13.215456,12.922350347565537,-1.1225056033258909,1.3509770513578416,13.215456,14.347502111345147,-18.21482327810131,3.943173197818358,13.215456,12.011212280148039,0.9341153323888044,0.27784900551502045,13.215456,12.889460223034309
HK.02313,-0.08960809423996441,6.83479480174763,108.94,110.90498209330167,-1.2853117252437642,9.630909090909089,108.94,91.94,-0.9463516699521526,8.932376623376625,108.94,90.27,0.021837369657433436,6.456617171118748,108.94,109.23079603888928,-53.29827588368868,54.61255586934263,108.94,184.27504448675867,-82.65834554383709,69.98687062535687,108.94,21.04022866060673,0.8171788716658879,2.5941702378436426,108.94,108.68188355445862
HK.02020,0.8179801917276168,5.01093846604522,75.56,77.1127284922162,-0.1977957853148149,11.791506493506494,75.56,39.52,-0.18950740307416236,11.725363636363635,75.56,41.714999999999996,0.8186311124735213,4.994549649740365,75.56,78.80384664648786,-6.572027894407384,27.92023390533784,75.56,174.26727378847372,-5.947952312104933,27.630878715489885,75.56,7.833875770823567,0.9715243785810718,1.8534164796316088,75.56,70.9766284584999
HK.00175,-0.5280443336552747,2.049224483839862,15.63,15.32266414505893,-5.803595938116664,4.767376623376623,15.63,17.41,-3.466292222711707,4.072124675324677,15.63,17.887999999999998,-0.465201820654479,2.01931244746245,15.63,15.335684754840338,-2.9972586650550053,3.750183837025338,15.63,10.814586000006004,-3.8142683292813357,3.88052762276785,15.63,15.160433614194009,0.9226871424625938,0.508713303083654,15.63,15.506340779304505
HK.00016,0.2682088446348254,7.13251438229442,108.3,105.16800107688067,-0.08240518506588401,9.173896103896105,108.3,113.7,0.08399636352755391,8.603012987012987,108.3,109.55999999999999,0.22356972161602584,7.44910764947164,108.3,103.26618535947202,0.007232555346191605,8.077814708395989,108.3,104.95286928248998,-1.0377336705963116,11.594575798264996,108.3,105.69934060471964,0.9492982792998222,1.8006826486886307,108.3,106.49266420602798
HK.02319,0.6390797863644226,1.5789512138306536,32.077,30.231112030293843,0.4087044549816593,2.1951194805194807,32.077,28.021,0.3777421863530268,2.2618700779220777,32.077,27.206,0.6446866216398579,1.5645732124483556,32.077,30.406518843138198,-0.8318808422991042,3.6531349412226843,32.077,36.05665833035208,-3.5107912294642416,4.8997382179847,32.077,13.879738196298756,0.9652637802972945,0.4865352680699028,32.077,31.652425464679595
HK.02688,0.16692664934518264,5.135299270835284,84.57,80.94763331812837,-0.017922803539193177,5.630571428571429,84.57,73.03,-0.006979403921329119,5.640244155844156,84.57,71.26699999999998,0.16797705533605567,5.15797960006445,84.57,80.6451543220093,-5.906194106166632,15.380001578799193,84.57,110.0059363460742,-12.684057740563151,21.506363194757697,84.57,42.248909499078636,0.9161358929847319,1.463447732627162,84.57,82.84272449874283
HK.00011,0.11331341563024644,10.491328066532422,150.2,152.56570836009348,0.2636752671188918,10.394025974025976,150.2,162.7,0.3446705516682055,10.137844155844157,150.2,160.61999999999998,0.16008151899926581,10.316207863711245,150.2,151.29535451144577,-2.6079383721122924,22.09010612932924,150.2,155.89408457337825,-6.973627441156382,29.356639552701168,150.2,159.62079449761626,0.943216802851272,2.6265025089159013,150.2,150.25977272987365
HK.01109,0.344912315964799,2.421928437604219,35.736,30.8396875488198,-1.3515568946750318,4.933293506493506,35.736,23.033,-0.862993449912496,4.3434542857142855,35.736,25.141399999999997,0.44551965505421265,2.333930883877268,35.736,30.842883742728567,-0.2583207479484322,3.251879672789578,35.736,38.39924332867865,-3.0599738098195832,5.7404393940745315,35.736,18.405869612461725,0.8741739706540421,1.1623147887745844,35.736,33.979369568604945
HK.00291,0.5927012890134024,2.956162745733029,42.133,45.41328094486332,0.38201691815057315,3.5323844155844157,42.133,36.569,0.3103940830266423,3.670228571428571,42.133,35.87600000000001,0.6178593334087896,2.8594091285423446,42.133,44.90364910362011,-3.46910587852185,9.641369942678459,42.133,64.20150061909165,-2.3755068467885074,7.024431485988509,42.133,19.190118238873325,0.9239380435933355,1.2497349296314337,42.133,42.433306473344565
HK.02628,-0.1286179078323757,1.5481857217938657,20.93213,19.34473517937736,-1.3221916576809396,2.100880155844156,20.93213,19.43427,-0.49096655989713267,1.7032673090909092,20.93213,20.845362,-0.07453014846428485,1.5268331002390605,20.93213,19.05060592781389,0.011444811521880482,1.4911280772733455,20.93213,18.838090034387093,-0.20542565459163797,1.5674678567254208,20.93213,19.51952889995769,0.9552036574882088,0.28309484441518196,20.93213,20.86201680964768
HK.02388,0.1565925574733068,2.3271575349530362,24.869,25.31063536416944,-0.6424412118534086,3.269233766233766,24.869,28.083,-0.5482356777108786,3.1856649350649358,24.869,25.437999999999995,0.216568758743105,2.23371476433371,24.869,24.988062694053976,-0.1290918834464585,2.7494416742785983,24.869,23.49884064986922,-0.5681208794827677,3.1039559852573015,24.869,25.270958582491453,0.9739551907898725,0.3984192673251452,24.869,24.576619779348373
HK.00027,-0.5424811591375645,4.947415911528534,59.75,54.259648626382464,-2.4719017934218024,7.1973766233766225,59.75,61.19,-1.6607076102251326,6.318348051948051,59.75,62.23999999999999,-0.6044806100573246,5.049635412178669,59.75,54.07224526927289,-1.2874158134667737,6.198400552493868,59.75,52.83472978737109,-2.4876539736548624,7.08691952001173,59.75,57.77022839884002,0.9052656170152561,1.1753569851202128,59.75,58.717957837581636
HK.00386,0.533473696655804,0.5079082324636398,4.13433,4.152586138562352,0.09881855592192546,0.6650773758441559,4.13433,4.63738,0.46899248643288294,0.5105995688051949,4.13433,3.7125310299999996,0.6700290677735197,0.37649850803375967,4.13433,3.8723344135938085,0.4451420987397108,0.48299960479818344,4.13433,3.837776168406072,-0.3910007478294457,0.6268575979496621,4.13433,3.82218073774391,0.9838919459154946,0.08462327036539319,4.13433,4.189620964736939
HK.00066,0.4728608198147214,2.4582421815509994,43.59,42.87441061357559,-0.3296098435902626,3.857636363636364,43.59,40.52,-0.398224492670167,3.995755844155845,43.59,39.730000000000004,0.4400758239059561,2.544528034841126,43.59,42.97171836657265,-0.7644150787312283,3.981423566933743,43.59,45.802565335895125,-2.6574756857060238,5.435168415647405,43.59,26.661630956561833,0.9724935314116983,0.53131691337699,43.59,43.49509300291538
HK.01093,-0.4482667212924143,1.5526194109536684,9.1466128,11.030086861949172,-0.4850541109284263,1.5524774103896104,9.1466128,12.563257,-0.3191957070039364,1.4832836661818183,9.1466128,12.018988,-0.09513120366848193,1.371306521141377,9.1466128,10.702620201286026,-5.3538283321502975,2.96336962588926,9.1466128,14.013816209421941,-2.502539208061971,2.077896936044365,9.1466128,11.70532585640325,0.9160459544936694,0.3763433026751174,9.1466128,9.338695734263338
HK.00857,0.5912314622550844,0.3678169075731058,3.66707,3.5025064124593697,0.13098115831083146,0.5629419480519481,3.66707,4.00872,0.4135333601843444,0.4540632675324674,3.66707,4.064785,0.6058201303578739,0.36302868386615933,3.66707,3.4756947878662947,0.5630843339201811,0.39038613749476736,3.66707,3.837464972134167,0.5340980021191408,0.40534658368951637,3.66707,4.059306530192368,0.9818882251502942,0.07528805924325026,3.66707,3.626031734222174
HK.00688,0.08608218040748017,1.7366141024118769,27.75,23.818095911128218,-0.8395144920616027,2.334467532467533,27.75,23.7,-0.2859257919734579,2.0151168831168835,27.75,22.94,-0.1352860532053426,1.945727976970732,27.75,23.329660330719705,-0.11304333714973325,1.8907081825924281,27.75,24.093352529401205,-0.40026485326232364,2.1599635174320206,27.75,23.01294884519004,0.9348091293284121,0.42342577754993976,27.75,27.37098053693771
HK.00006,-0.6814764431563478,1.9436617185490386,52.13,49.8999706176858,-2.6952270763101778,3.3162597402597402,52.13,49.33,-0.5453983539099854,2.1730571428571435,52.13,49.065000000000005,-0.06031714128423338,1.8251763799507108,52.13,48.544778104219944,-0.3232672771546774,2.064246489275475,52.13,49.309527594969204,-1.473457040462927,2.611801569571052,52.13,49.20486007269258,0.9266672787198234,0.4542114022717108,52.13,51.9846475791931
HK.00960,0.650249507716202,2.203585544128856,34.6331,32.05323126220178,-0.5655082409659726,5.370906493506493,34.6331,18.2705,-0.5125707276940727,5.185825454545454,34.6331,18.0355,0.7486010289016328,2.2162399085264113,34.6331,29.819649682398907,-0.7574796954155658,5.254316939038562,34.6331,47.35553807217457,-2.944265669710835,7.909552365807771,34.6331,9.857268044304654,0.9465341119855227,1.0026252026103957,34.6331,32.2142904817462
HK.01177,-0.40260436567976,1.261489496753488,7.173373,8.868594280266354,-0.4233327154337436,1.3304295309090912,7.173373,7.6443752,-0.24756128694337565,1.2595211791688308,7.173373,8.167060000000001,0.23111445950644138,0.9215179270119709,7.173373,7.549387597090639,-2.360793695793715,1.8467949382815023,7.173373,9.319205932743994,-0.7076073655083588,1.4154155608855123,7.173373,9.481501330362578,0.9430183119148666,0.2431283008453449,7.173373,7.293823513803482
HK.00267,0.1835661849885024,0.5426422634164912,9.097,9.215769373054902,-0.7239412029254146,0.7741948051948052,9.097,9.417,-0.1499924572706186,0.6329753246753246,9.097,9.449,0.24795516007669316,0.5378631935492068,9.097,9.29056933043885,0.22504116875504954,0.5545317584002565,9.097,9.20195548850836,0.21965536533994034,0.5361018246131249,9.097,9.327057527189941,0.9652757991437565,0.11361268180105694,9.097,8.989366828918458
