code,date,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.01299,2012-01-26,17.9468,18.0468,18.1468,17.4468,15.132,0.00368,44337024,1160209664.0,2.8495224200424007,17.5468
HK.01299,2012-01-27,18.6468,18.0968,18.6968,17.8468,15.16,0.00314,37774032,1004674048.0,0.2770574284637758,18.0468
HK.01299,2012-01-30,17.8468,17.4968,18.0468,17.3468,14.816,0.00216,26015782,676660288.0,-3.3155032933999453,18.0968
HK.01299,2012-01-31,17.5468,17.5968,17.8968,17.3968,14.873,0.00189,22759100,592410880.0,0.5715330803346979,17.4968
HK.01299,2012-02-01,18.1968,17.9468,18.5468,17.5968,15.074,0.0023,27687926,731859776.0,1.9889979996362848,17.5968
HK.01299,2012-02-02,18.0968,17.9468,18.4468,17.8468,15.074,0.0022,26481580,700269824.0,0.0,17.9468
HK.01299,2012-02-03,17.6968,17.8468,18.0968,17.6968,15.017,0.00115,13797332,360797568.0,-0.55720239819911,17.9468
HK.01299,2012-02-06,18.1968,17.4968,18.2468,17.1968,14.816,0.00252,30400824,784100736.0,-1.961135889907442,17.8468
HK.01299,2012-02-07,17.6968,17.4468,18.1468,17.1968,14.787,0.00238,28654254,738253312.0,-0.2857665401673489,17.4968
HK.01299,2012-02-08,17.5968,17.7968,17.8468,17.2968,14.988,0.00134,16143746,418599584.0,2.006098539560272,17.4468
HK.01299,2012-02-09,17.5968,17.9968,18.0468,17.3468,15.074,0.00237,28520792,742869056.0,1.1237975366357955,17.7968
HK.01299,2012-02-10,18.1968,17.9468,18.1968,17.6968,15.074,0.00165,19848340,520967328.0,-0.2778271692745416,17.9968
HK.01299,2012-02-13,18.1468,18.4468,18.6968,17.8968,15.361,0.00225,27071898,721841344.0,2.7860119909956094,17.9468
HK.01299,2012-02-14,18.6968,18.3968,18.6968,18.2468,15.333,0.00156,18768832,502172096.0,-0.2710497213608903,18.4468
HK.01299,2012-02-15,18.2468,18.5468,18.6468,18.2468,15.419,0.00193,23209532,622232640.0,0.8153591929031253,18.3968
HK.01299,2012-02-16,18.4968,18.1468,18.4968,18.0468,15.189,0.00143,17167042,454685504.0,-2.156706278171987,18.5468
HK.01299,2012-02-17,18.4468,18.3468,18.4968,18.0468,15.304,0.00073,8738216,232577744.0,1.1021226882976771,18.1468
HK.01299,2012-02-20,18.7968,18.5468,18.7968,18.3968,15.419,0.0021,25247732,679157696.0,1.090108356770659,18.3468
HK.01299,2012-02-21,18.5468,18.7968,18.8468,18.3468,15.562,0.00143,17262368,463815488.0,1.3479414238574847,18.5468
