code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.00241,2012-01-26 00:00:00,0.42,0.425,0.425,0.42,0.0,0.00012,442000,186920.0,-1.1627906976744196,0.43
HK.00241,2012-01-27 00:00:00,0.44,0.455,0.47,0.43,0.0,0.00207,7680000,3471560.0,7.058823529411772,0.425
HK.00241,2012-01-30 00:00:00,0.455,0.44,0.455,0.43,0.0,0.00076,2844000,1246660.0,-3.2967032967032996,0.455
HK.00241,2012-01-31 00:00:00,0.43,0.435,0.44,0.43,0.0,0.00031,1155900,499080.0,-1.1363636363636374,0.44
HK.00241,2012-02-01 00:00:00,0.435,0.51,0.52,0.435,0.0,0.00593,22062000,10908810.0,17.241379310344833,0.435
HK.00241,2012-02-02 00:00:00,0.51,0.51,0.53,0.495,0.0,0.00124,4598000,2327180.0,0.0,0.51
HK.00241,2012-02-03 00:00:00,0.51,0.56,0.56,0.5,0.0,0.00262,9730000,5306380.0,9.803921568627459,0.51
HK.00241,2012-02-06 00:00:00,0.57,0.62,0.64,0.57,0.0,0.00313,11638000,7134440.0,10.714285714285703,0.56
HK.00241,2012-02-07 00:00:00,0.64,0.58,0.64,0.53,0.0,0.00267,9940000,5863620.0,-6.451612903225811,0.62
HK.00241,2012-02-08 00:00:00,0.55,0.6,0.61,0.55,0.0,0.00167,6218000,3615780.0,3.448275862068969,0.58
HK.00241,2012-02-09 00:00:00,0.6,0.63,0.63,0.58,0.0,0.00142,5286000,3198460.0,5.000000000000004,0.6
HK.00241,2012-02-10 00:00:00,0.64,0.6,0.64,0.58,0.0,0.00139,5160000,3124260.0,-4.761904761904765,0.63
HK.00241,2012-02-13 00:00:00,0.61,0.59,0.61,0.59,0.0,0.00032,1196000,710100.0,-1.6666666666666683,0.6
HK.00241,2012-02-14 00:00:00,0.58,0.6,0.6,0.56,0.0,0.00086,3188000,1854000.0,1.6949152542372898,0.59
HK.00241,2012-02-15 00:00:00,0.62,0.66,0.69,0.62,0.0,0.00718,26676000,17543780.0,10.000000000000009,0.6
HK.00241,2012-02-16 00:00:00,0.66,0.65,0.66,0.61,0.0,0.00179,6666000,4293300.0,-1.5151515151515165,0.66
HK.00241,2012-02-17 00:00:00,0.66,0.62,0.66,0.61,0.0,0.00165,6126000,3843000.0,-4.615384615384619,0.65
HK.00241,2012-02-20 00:00:00,0.64,0.61,0.64,0.6,0.0,0.00114,4222000,2598360.0,-1.6129032258064528,0.62
HK.00241,2012-02-21 00:00:00,0.59,0.62,0.63,0.59,0.0,0.00078,2884000,1748580.0,1.6393442622950833,0.61
HK.00241,2012-02-22 00:00:00,0.62,0.63,0.66,0.61,0.0,0.00264,9826000,6300860.0,1.6129032258064528,0.62
HK.00241,2012-02-23 00:00:00,0.62,0.62,0.63,0.61,0.0,0.00054,2004000,1245840.0,-1.5873015873015885,0.63
HK.00241,2012-02-24 00:00:00,0.63,0.61,0.63,0.6,0.0,0.00059,2212000,1358320.0,-1.6129032258064528,0.62
HK.00241,2012-02-27 00:00:00,0.62,0.6,0.62,0.58,0.0,0.00066,2462000,1473080.0,-1.6393442622950833,0.61
HK.00241,2012-02-28 00:00:00,0.59,0.59,0.61,0.59,0.0,0.00055,2050000,1221880.0,-1.6666666666666683,0.6
HK.00241,2012-02-29 00:00:00,0.6,0.6,0.6,0.59,0.0,0.00041,1538000,914580.0,1.6949152542372898,0.59
HK.00241,2012-03-01 00:00:00,0.59,0.57,0.6,0.57,0.0,0.0007,2590000,1522040.0,-5.000000000000004,0.6
HK.00241,2012-03-02 00:00:00,0.59,0.58,0.62,0.57,0.0,0.00225,8376000,4994240.0,1.7543859649122824,0.57
HK.00241,2012-03-05 00:00:00,0.58,0.59,0.59,0.58,0.0,0.00035,1290000,752500.0,1.7241379310344844,0.58
HK.00241,2012-03-06 00:00:00,0.58,0.55,0.58,0.54,0.0,0.00074,2760000,1541620.0,-6.77966101694914,0.59
HK.00241,2012-03-07 00:00:00,0.53,0.56,0.56,0.53,0.0,0.00019,704000,386500.0,1.8181818181818195,0.55
HK.00241,2012-03-08 00:00:00,0.56,0.56,0.56,0.55,0.0,0.00056,2088000,1161020.0,0.0,0.56
HK.00241,2012-03-09 00:00:00,0.57,0.54,0.57,0.52,0.0,0.00171,6346000,3446340.0,-3.571428571428574,0.56
