code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.00012,2012-01-26 00:00:00,10.78172,10.5508025,10.78172,10.3712,6.431,0.00195,9016106,199075568.0,2.237597608888087,10.319885
HK.00012,2012-01-27 00:00:00,10.422515,10.7560625,10.8586925,10.422515,6.491,0.00119,5511331,122562856.0,1.9454444342029993,10.5508025
HK.00012,2012-01-30 00:00:00,10.627775,10.3968575,10.7560625,10.3712,6.386,0.00141,6491086,143323472.0,-3.3395585047967233,10.7560625
HK.00012,2012-01-31 00:00:00,10.57646,10.114625,10.730405,9.9863375,6.304,0.00205,9475992,205536640.0,-2.71459428966877,10.3968575
HK.00012,2012-02-01 00:00:00,10.16594,10.26857,10.3712,9.909365,6.349,0.0015,6909472,149820976.0,1.5220040288196568,10.114625
HK.00012,2012-02-02 00:00:00,10.67909,10.4481725,10.67909,10.3455425,6.401,0.00086,3972398,87215240.0,1.7490507441639844,10.26857
HK.00012,2012-02-03 00:00:00,10.4481725,10.8586925,10.9100075,10.3455425,6.521,0.00097,4498928,100090312.0,3.929108176573463,10.4481725
HK.00012,2012-02-06 00:00:00,10.9613225,10.8073775,11.08961,10.7047475,6.506,0.00061,2824177,63041276.0,-0.4725707077532646,10.8586925
HK.00012,2012-02-07 00:00:00,10.7047475,10.6021175,11.08961,10.3712,6.446,0.00089,4103116,90783104.0,-1.8992581687833066,10.8073775
HK.00012,2012-02-08 00:00:00,10.9100075,10.98698,11.08961,10.627775,6.559,0.00114,5281183,118379336.0,3.6300531474019273,10.6021175
HK.00012,2012-02-09 00:00:00,10.78172,10.7560625,10.9613225,10.57646,6.499,0.0013,6001929,133691472.0,-2.1017376931604526,10.98698
HK.00012,2012-02-10 00:00:00,10.8073775,10.319885,10.8073775,10.1402825,6.364,0.00176,8116285,178078128.0,-4.05517818439602,10.7560625
HK.00012,2012-02-13 00:00:00,10.319885,10.4994875,10.627775,9.9863375,6.416,0.00082,3779296,82849448.0,1.7403536958018568,10.319885
HK.00012,2012-02-14 00:00:00,10.3455425,11.80802,12.0389375,10.319885,6.798,0.00329,15183025,350163520.0,12.462822590150234,10.4994875
HK.00012,2012-02-15 00:00:00,12.8086625,13.2191825,13.398785,12.372485,7.21,0.0042,19383650,475146112.0,11.950881688886025,11.80802
HK.00012,2012-02-16 00:00:00,13.24484,13.14221,13.24484,12.6547175,7.188,0.00184,8514841,208220960.0,-0.5822788209482705,13.2191825
HK.00012,2012-02-17 00:00:00,13.398785,13.501415,13.7836475,13.296155,7.292,0.00237,10933416,274000608.0,2.7332161029233233,13.14221
HK.00012,2012-02-20 00:00:00,13.9889075,13.0652375,13.9889075,13.0139225,7.165,0.00105,4862419,121209128.0,-3.2306058290927244,13.501415
HK.00012,2012-02-21 00:00:00,13.1165525,13.03958,13.3218125,12.7060325,7.158,0.00105,4869376,118986848.0,-0.19637989741862283,13.0652375
HK.00012,2012-02-22 00:00:00,12.783005,13.3218125,13.4757575,12.4494575,7.24,0.00202,9305131,227025280.0,2.1644293757927726,13.03958
HK.00012,2012-02-23 00:00:00,12.73169,12.8599775,13.0139225,12.73169,7.105,0.00135,6226913,151501056.0,-3.4667579955805614,13.3218125
HK.00012,2012-02-24 00:00:00,12.885635,13.1678675,13.24484,12.577745,7.195,0.00132,6077673,148564224.0,2.3941721515453698,12.8599775
HK.00012,2012-02-27 00:00:00,12.83432,13.1678675,13.4501,12.8086625,7.195,0.00155,7139011,176063584.0,0.0,13.1678675
HK.00012,2012-02-28 00:00:00,13.0652375,13.5270725,13.65536,13.0652375,7.3,0.00108,4965544,123651440.0,2.727890449991233,13.1678675
HK.00012,2012-02-29 00:00:00,13.6810175,13.501415,13.6810175,13.2704975,7.292,0.0013,6018814,150127376.0,-0.1896751865564367,13.5270725
HK.00012,2012-03-01 00:00:00,13.55273,12.83432,13.55273,12.7573475,7.098,0.00094,4352566,106565328.0,-4.940926562141819,13.501415
HK.00012,2012-03-02 00:00:00,13.296155,12.988265,13.296155,12.9112925,7.143,0.00081,3721356,91180792.0,1.1994792088712158,12.83432
HK.00012,2012-03-05 00:00:00,12.885635,12.680375,13.0139225,12.52643,7.053,0.00052,2408556,58236952.0,-2.3705244695885126,12.988265
HK.00012,2012-03-06 00:00:00,12.83432,11.7310475,12.83432,11.6797325,6.776,0.00141,6490745,152556000.0,-7.4865885275474815,12.680375
HK.00012,2012-03-07 00:00:00,11.2178975,11.80802,11.859335,11.2178975,6.798,0.0011,5074374,117257480.0,0.6561434518102506,11.7310475
HK.00012,2012-03-08 00:00:00,11.9876225,12.1928825,12.269855,11.7310475,6.911,0.00109,5021476,118470824.0,3.2593313696961794,11.80802
HK.00012,2012-03-09 00:00:00,11.9876225,11.859335,12.21854,11.7823625,6.813,0.00129,5958147,139871744.0,-2.735591850409449,12.1928825
HK.00012,2012-03-12 00:00:00,11.6797325,12.2441975,12.3468275,11.6797325,6.926,0.00087,3995442,94242024.0,3.2452283370020374,11.859335
HK.00012,2012-03-13 00:00:00,12.2955125,12.52643,12.5520875,12.1928825,7.008,0.001,4613346,110337024.0,2.3050306073550284,12.2441975
HK.00012,2012-03-14 00:00:00,12.7060325,12.7060325,13.193525,12.62906,7.06,0.00135,6221673,151716272.0,1.4337883978116643,12.52643
HK.00012,2012-03-15 00:00:00,12.62906,12.7573475,12.9112925,12.269855,7.075,0.00112,5176942,125343376.0,0.40386328305079233,12.7060325
HK.00012,2012-03-16 00:00:00,12.475115,12.475115,12.7573475,12.372485,6.993,0.00119,5484745,131470632.0,-2.212313335511157,12.7573475
HK.00012,2012-03-19 00:00:00,12.577745,12.1415675,12.577745,11.80802,6.896,0.00109,5054827,120081312.0,-2.673702807549268,12.475115
HK.00012,2012-03-20 00:00:00,11.91065,12.11591,12.5007725,11.859335,6.888,0.001,4615227,109168928.0,-0.21131950219772877,12.1415675
