code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.09999,2020-06-11 00:00:00,130.95398,127.95398,133.15398,127.95398,18.421,0.01591,54549198,7228141741.0,6.102798348347162,120.59435
HK.09999,2020-06-12 00:00:00,123.95398,126.45398,127.05398,123.95398,19.053,0.00536,18364472,2357902351.0,-1.1722964772178248,127.95398
HK.09999,2020-06-15 00:00:00,124.95398,123.05398,126.15398,122.95398,18.549,0.00517,17734920,2239126033.0,-2.688725178914895,126.45398
HK.09999,2020-06-16 00:00:00,126.55398,127.65398,128.85398,126.05398,19.231,0.00324,11099659,1440113039.0,3.7381968466196778,123.05398
HK.09999,2020-06-17 00:00:00,126.95398,126.05398,126.95398,124.85398,18.994,0.00181,6219498,795886232.0,-1.2533882609848972,127.65398
HK.09999,2020-06-18 00:00:00,123.45398,124.65398,125.15398,123.05398,18.787,0.00243,8334526,1051736324.0,-1.110635300844917,126.05398
HK.09999,2020-06-19 00:00:00,124.95398,126.75398,127.05398,124.95398,19.098,0.00222,7611857,977571607.0,1.6846634178868531,124.65398
HK.09999,2020-06-22 00:00:00,127.45398,127.25398,127.95398,125.25398,19.315,0.00163,5620223,723546230.0,0.3944649311997935,126.75398
HK.09999,2020-06-23 00:00:00,126.95398,130.55398,130.85398,125.75398,19.808,0.00407,14068800,1848257157.0,2.593239126980545,127.25398
HK.09999,2020-06-24 00:00:00,132.55398,133.95398,135.15398,132.25398,20.316,0.00456,15739971,2140571341.0,2.6042867479030556,130.55398
HK.09999,2020-06-26 00:00:00,133.95398,133.95398,134.45398,132.75398,20.316,0.00197,6810528,925108220.0,0.0,133.95398
HK.09999,2020-06-29 00:00:00,133.95398,132.95398,133.95398,130.25398,20.167,0.00123,4235615,568863168.0,-0.7465250379272046,133.95398
HK.09999,2020-06-30 00:00:00,132.25398,131.55398,132.25398,130.15398,19.958,0.00101,3501727,465051313.0,-1.0529959313741535,132.95398
HK.09999,2020-07-02 00:00:00,131.55398,132.85398,133.95398,130.15398,20.152,0.00234,8075914,1078841468.0,0.9881875105565118,131.55398
HK.09999,2020-07-03 00:00:00,132.05398,131.75398,132.95398,130.65398,19.988,0.00137,4726964,633780399.0,-0.8279767004345631,132.85398
HK.09999,2020-07-06 00:00:00,133.95398,133.95398,133.95398,131.75398,20.316,0.00194,6703480,905274872.0,1.6697787801172976,131.75398
HK.09999,2020-07-07 00:00:00,134.95398,133.95398,135.45398,133.15398,20.316,0.00136,4713002,642081244.0,0.0,133.95398
HK.09999,2020-07-08 00:00:00,134.95398,138.35398,138.85398,134.95398,20.974,0.00213,7367709,1024034259.0,3.2847101668797043,133.95398
HK.09999,2020-07-09 00:00:00,139.85398,152.45398,164.95398,139.85398,23.08,0.00598,20664884,3177297533.0,10.19125000957688,138.35398
HK.09999,2020-07-10 00:00:00,149.95398,150.45398,157.35398,146.95398,22.781,0.00364,12593855,1936174857.0,-1.3118712938816028,152.45398
HK.09999,2020-07-13 00:00:00,149.55398,148.65398,151.65398,145.15398,22.512,0.00272,9414898,1424690682.0,-1.196379118717904,150.45398
HK.09999,2020-07-14 00:00:00,142.95398,144.95398,145.95398,141.05398,21.959,0.00238,8220337,1196852177.0,-2.4890016399157213,148.65398
HK.09999,2020-07-15 00:00:00,146.85398,146.85398,149.45398,142.95398,22.243,0.00149,5150100,765363774.0,1.3107608359563536,144.95398
HK.09999,2020-07-16 00:00:00,144.85398,140.45398,144.95398,137.95398,21.287,0.00229,7913315,1126157849.0,-4.35807051330853,146.85398
HK.09999,2020-07-17 00:00:00,137.65398,138.45398,141.05398,137.25398,20.988,0.00172,5936275,836694124.0,-1.4239539527466576,140.45398
HK.09999,2020-07-20 00:00:00,139.65398,139.25398,140.45398,135.85398,21.108,0.00085,2953305,415311045.0,0.5778093197465406,138.45398
HK.09999,2020-07-21 00:00:00,143.45398,147.05398,147.75398,143.15398,22.273,0.00204,7051309,1048382178.0,5.601276171783372,139.25398
HK.09999,2020-07-22 00:00:00,145.85398,142.95398,146.95398,141.55398,21.661,0.00113,3890360,570952786.0,-2.7880918285924627,147.05398
HK.09999,2020-07-23 00:00:00,142.95398,143.65398,144.25398,138.85398,21.765,0.00106,3676761,530790990.0,0.4896680735996218,142.95398
HK.09999,2020-07-24 00:00:00,139.65398,138.05398,140.45398,136.05398,20.929,0.00201,6961532,974292433.0,-3.8982560733785414,143.65398
HK.09999,2020-07-27 00:00:00,136.95398,136.75398,137.75398,132.95398,20.734,0.00135,4654498,640553853.0,-0.9416606460748057,138.05398
HK.09999,2020-07-28 00:00:00,138.75398,139.65398,139.95398,137.45398,21.168,0.00087,3018300,425052792.0,2.1205964170110274,136.75398
HK.09999,2020-07-29 00:00:00,138.05398,138.85398,139.65398,136.95398,21.048,0.00072,2474363,348405651.0,-0.5728443972738786,139.65398
HK.09999,2020-07-30 00:00:00,138.95398,137.75398,139.55398,136.15398,20.884,0.00088,3035005,426258658.0,-0.7921991144942292,138.85398
HK.09999,2020-07-31 00:00:00,137.95398,138.75398,139.55398,137.05398,21.033,0.00053,1839576,258019080.0,0.7259318387751845,137.75398
HK.09999,2020-08-03 00:00:00,139.25398,141.75398,143.05398,138.55398,21.481,0.00102,3525279,504799988.0,2.1621001430013034,138.75398
HK.09999,2020-08-04 00:00:00,144.15398,144.95398,145.45398,142.35398,21.959,0.00093,3215015,470174712.0,2.2574322075471804,141.75398
HK.09999,2020-08-05 00:00:00,145.75398,147.95398,148.25398,145.35398,22.408,0.00092,3167120,472226349.0,2.0696223725626575,144.95398
HK.09999,2020-08-06 00:00:00,149.95398,147.95398,149.95398,144.05398,22.408,0.00119,4096918,608671653.0,0.0,147.95398
HK.09999,2020-08-07 00:00:00,148.95398,145.45398,148.95398,140.45398,22.034,0.0025,8645188,1269997257.0,-1.689714599093583,147.95398
HK.09999,2020-08-10 00:00:00,143.45398,142.25398,143.45398,138.65398,21.556,0.0016,5522980,792147922.0,-2.20000855253324,145.45398
HK.09999,2020-08-11 00:00:00,140.75398,140.95398,143.25398,140.45398,21.362,0.00114,3939486,565117628.0,-0.9138584382665507,142.25398
HK.09999,2020-08-12 00:00:00,140.45398,140.85398,141.75398,137.25398,21.347,0.00111,3834653,543289974.0,-0.07094514110207766,140.95398
HK.09999,2020-08-13 00:00:00,145.65398,145.95398,146.95398,143.75398,22.109,0.00135,4651855,686086916.0,3.620770957270781,140.85398
HK.09999,2020-08-14 00:00:00,142.35398,142.45398,143.45398,139.75398,21.586,0.00122,4226640,607458093.0,-2.3980161418003125,145.95398
HK.09999,2020-08-17 00:00:00,141.55398,141.25398,142.15398,139.55398,21.407,0.00078,2689391,384180126.0,-0.8423773066923006,142.45398
HK.09999,2020-08-18 00:00:00,144.95398,145.55398,145.65398,143.95398,22.049,0.00123,4254505,625605130.0,3.0441620122845263,141.25398
HK.09999,2020-08-19 00:00:00,145.95398,145.55398,147.95398,140.95398,22.049,0.00139,4802301,713053020.0,0.0,145.55398
HK.09999,2020-08-20 00:00:00,147.65398,145.85398,147.65398,143.75398,22.094,0.00071,2445017,359498903.0,0.206109101242035,145.55398
HK.09999,2020-08-21 00:00:00,146.35398,147.95398,147.95398,145.05398,22.408,0.00115,3972878,590971445.0,1.4397961577736818,145.85398
HK.09999,2020-08-24 00:00:00,149.85398,151.85398,152.45398,148.55398,22.99,0.00224,7722255,1179835780.0,2.6359547745859935,147.95398
HK.09999,2020-08-25 00:00:00,150.55398,153.45398,154.45398,149.55398,23.229,0.00196,6769704,1045403905.0,1.0536437701534027,151.85398
HK.09999,2020-08-26 00:00:00,156.95398,160.05398,160.55398,155.85398,24.215,0.00245,8465233,1358352423.0,4.300963715636437,153.45398
HK.09999,2020-08-27 00:00:00,160.2144,158.5144,160.2144,154.9144,23.916,0.00172,5953016,952140355.0,-0.9619129746101915,160.05398
HK.09999,2020-08-28 00:00:00,157.8144,155.5144,158.0144,155.4144,23.468,0.00112,3853667,609473563.0,-1.8925725359967296,158.5144
HK.09999,2020-08-31 00:00:00,157.4144,154.0144,157.4144,153.8144,23.244,0.00093,3211163,505654557.0,-0.9645409042506674,155.5144
HK.09999,2020-09-01 00:00:00,150.3144,151.4144,151.8144,149.8144,22.856,0.00167,5778125,880450283.0,-1.6881538349660774,154.0144
HK.09999,2020-09-02 00:00:00,152.0144,152.1144,152.7144,148.7144,22.96,0.00151,5218009,796381342.0,0.4623074159392955,151.4144
HK.09999,2020-09-03 00:00:00,152.1144,151.8144,153.0144,150.5144,22.916,0.00082,2820050,432732715.0,-0.19721998706235766,152.1144
HK.09999,2020-09-04 00:00:00,147.2144,147.8144,149.0144,144.7144,22.318,0.00154,5321669,789092508.0,-2.6347961721681212,151.8144
HK.09999,2020-09-07 00:00:00,146.9144,144.6144,149.5144,144.4144,21.84,0.00081,2785469,411111568.0,-2.164877034984424,147.8144
HK.09999,2020-09-08 00:00:00,144.4144,144.5144,147.4144,143.0144,21.825,0.00085,2953140,432002447.0,-0.06914940697468186,144.6144
HK.09999,2020-09-09 00:00:00,141.4144,141.2144,142.0144,139.2144,21.332,0.00108,3734630,531935312.0,-2.2835094634167827,144.5144
HK.09999,2020-09-10 00:00:00,145.4144,142.6144,145.4144,141.8144,21.541,0.00058,1997971,289740296.0,0.9914003104499096,141.2144
HK.09999,2020-09-11 00:00:00,142.4144,142.0144,143.6144,140.7144,21.452,0.00076,2628038,378648574.0,-0.4207148787219203,142.6144
HK.09999,2020-09-14 00:00:00,142.3144,142.6144,143.3144,141.0144,21.541,0.00093,3229774,465468614.0,0.42249236697123277,142.0144
HK.09999,2020-09-15 00:00:00,142.4144,144.4144,145.1144,140.2144,21.81,0.00083,2865989,417993632.0,1.2621446361657809,142.6144
HK.09999,2020-09-16 00:00:00,146.4144,148.1144,148.8144,146.4144,22.363,0.00087,2999827,447874955.0,2.5620713723839095,144.4144
HK.09999,2020-09-17 00:00:00,146.8144,144.5144,146.8144,143.1144,21.825,0.00117,4045592,589789382.0,-2.4305536801283294,148.1144
HK.09999,2020-09-18 00:00:00,145.8144,146.1144,146.1144,143.9144,22.064,0.00064,2215638,325564292.0,1.1071561034748056,144.5144
HK.09999,2020-09-21 00:00:00,145.6144,144.4144,145.8144,143.8144,21.81,0.00155,5369676,786265674.0,-1.1634719096817212,146.1144
HK.09999,2020-09-22 00:00:00,147.0144,147.3144,149.1144,146.2144,22.243,0.0014,4853819,723492097.0,2.0081099945711824,144.4144
HK.09999,2020-09-23 00:00:00,148.4144,147.8144,149.4144,147.2144,22.318,0.0006,2075532,311100131.0,0.3394101323427988,147.3144
HK.09999,2020-09-24 00:00:00,146.4144,145.3144,146.4144,143.5144,21.945,0.00111,3835440,560923672.0,-1.6913101835815725,147.8144
HK.09999,2020-09-25 00:00:00,143.8144,144.7144,146.2144,143.8144,21.855,0.00056,1923691,281783651.0,-0.4128978270563649,145.3144
HK.09999,2020-09-28 00:00:00,143.9144,142.4144,144.1144,139.4144,21.511,0.00162,5593202,801088782.0,-1.5893373430702205,144.7144
HK.09999,2020-09-29 00:00:00,142.5144,141.9144,142.9144,140.9144,21.437,0.00053,1831410,262336893.0,-0.35108809221539394,142.4144
HK.09999,2020-09-30 00:00:00,139.4144,136.3144,139.7144,135.4144,20.6,0.00202,6973502,965722132.0,-3.9460407118657406,141.9144
HK.09999,2020-10-05 00:00:00,137.9144,137.1144,138.3144,135.7144,20.72,0.00087,3002995,416231611.0,0.5868785689552849,136.3144
HK.09999,2020-10-06 00:00:00,138.2144,136.7144,138.2144,136.2144,20.66,0.00075,2584341,357976966.0,-0.2917272000606627,137.1144
HK.09999,2020-10-07 00:00:00,135.8144,136.4144,136.8144,135.4144,20.615,0.00086,2980970,410312126.0,-0.21943555324092512,136.7144
HK.09999,2020-10-08 00:00:00,133.4144,132.3144,133.9144,131.7144,20.002,0.00171,5912162,793566766.0,-3.0055478014051262,136.4144
HK.09999,2020-10-09 00:00:00,134.6144,136.6144,137.0144,134.2144,20.645,0.00116,4009523,551637647.0,3.249835240911029,132.3144
HK.09999,2020-10-12 00:00:00,138.4144,140.5144,140.9144,137.5144,21.227,0.00086,2955708,418263905.0,2.8547503045067035,136.6144
HK.09999,2020-10-14 00:00:00,140.0144,140.6144,140.6144,138.6144,21.242,0.00081,2813899,397631037.0,0.07116708323132315,140.5144
HK.09999,2020-10-15 00:00:00,138.4144,135.4144,138.4144,135.3144,20.466,0.00097,3358923,465149958.0,-3.698056529061027,140.6144
HK.09999,2020-10-16 00:00:00,134.4144,136.5144,137.6144,134.4144,20.63,0.00086,2966367,409613964.0,0.8123212893163463,135.4144
HK.09999,2020-10-19 00:00:00,137.2144,137.3144,137.7144,135.5144,20.749,0.00072,2487060,344514479.0,0.5860187643208419,136.5144
HK.09999,2020-10-20 00:00:00,134.5144,136.0144,136.0144,133.3144,20.555,0.00112,3882265,529983734.0,-0.9467324621452747,137.3144
HK.09999,2020-10-21 00:00:00,135.9144,135.3144,136.1144,134.8144,20.451,0.00064,2194962,300909617.0,-0.5146513898528308,136.0144
HK.09999,2020-10-22 00:00:00,133.7144,136.2144,136.2144,133.7144,20.585,0.00055,1898066,260196722.0,0.6651176814884489,135.3144
HK.09999,2020-10-23 00:00:00,135.2144,134.1144,135.2144,133.8144,20.271,0.00068,2338251,317467157.0,-1.5416872224963165,136.2144
HK.09999,2020-10-27 00:00:00,133.2144,132.7144,133.8144,131.1144,20.062,0.00081,2813575,376612281.0,-1.043884922126168,134.1144
HK.09999,2020-10-28 00:00:00,135.3144,136.8144,137.1144,134.2144,20.675,0.00155,5346264,731180115.0,3.089340719620474,132.7144
HK.09999,2020-10-29 00:00:00,133.4144,134.5144,135.5144,132.5144,20.331,0.00113,3893107,528082023.0,-1.6811095908033153,136.8144
HK.09999,2020-10-30 00:00:00,135.4144,133.3144,135.4144,131.8144,20.152,0.00065,2259546,304445101.0,-0.8920977977078949,134.5144
HK.09999,2020-11-02 00:00:00,133.4144,131.8144,134.2144,130.7144,19.928,0.0012,4144810,552924930.0,-1.1251597726877216,133.3144
HK.09999,2020-11-03 00:00:00,129.9144,129.8144,130.3144,128.6144,19.629,0.00099,3435706,450002628.0,-1.517284909691202,131.8144
HK.09999,2020-11-04 00:00:00,129.8144,134.7144,135.6144,129.7144,20.361,0.00181,6256344,847786129.0,3.7746197648334894,129.8144
HK.09999,2020-11-05 00:00:00,143.4144,144.6144,145.0144,141.0144,21.84,0.00262,9044774,1311974402.0,7.348880297874598,134.7144
HK.09999,2020-11-06 00:00:00,139.7144,139.9144,141.6144,139.2144,21.138,0.00113,3921389,556713097.0,-3.2500221278102246,144.6144
HK.09999,2020-11-09 00:00:00,142.4144,142.9144,143.1144,141.4144,21.586,0.00099,3421411,492663520.0,2.144168148525098,139.9144
HK.09999,2020-11-10 00:00:00,135.5144,136.4144,137.5144,135.3144,20.615,0.00209,7211341,999398681.0,-4.548177090622079,142.9144
HK.09999,2020-11-11 00:00:00,136.9144,134.9144,137.2144,134.1144,20.391,0.0015,5190091,712823533.0,-1.0995906590506574,136.4144
HK.09999,2020-11-12 00:00:00,138.6144,137.8144,138.6144,136.9144,20.824,0.00078,2707458,377507681.0,2.1495110974069527,134.9144
HK.09999,2020-11-13 00:00:00,135.3144,135.1144,135.8144,134.2144,20.421,0.00093,3198773,435982062.0,-1.9591566628741386,137.8144
HK.09999,2020-11-16 00:00:00,138.2144,136.2144,138.2144,134.9144,20.585,0.00091,3151997,433636989.0,0.8141249193276386,135.1144
HK.09999,2020-11-17 00:00:00,136.2144,134.5144,136.2144,133.8144,20.331,0.00078,2706171,368172314.0,-1.2480325134493981,136.2144
HK.09999,2020-11-18 00:00:00,134.9144,134.3144,135.1144,133.4144,20.301,0.00065,2249876,305515102.0,-0.14868296628464212,134.5144
HK.09999,2020-11-19 00:00:00,132.4144,132.5144,133.8144,131.4144,20.032,0.00159,5501385,736650244.0,-1.3401392553590763,134.3144
HK.09999,2020-11-20 00:00:00,137.4144,140.2144,141.4144,136.5144,21.183,0.00335,11578208,1634580718.0,5.8106892533943615,132.5144
HK.09999,2020-11-23 00:00:00,145.6144,146.9144,147.4144,142.8144,22.184,0.00248,8575516,1260624306.0,4.778396512769008,140.2144
HK.09999,2020-11-24 00:00:00,150.4144,149.2144,150.8144,148.7144,22.527,0.00205,7069550,1069439994.0,1.5655374830513629,146.9144
HK.09999,2020-11-25 00:00:00,151.5144,147.2144,151.5144,146.3144,22.228,0.00127,4403086,659081176.0,-1.3403532098778668,149.2144
HK.09999,2020-11-26 00:00:00,144.8144,142.3144,144.9144,140.7144,21.496,0.00155,5344471,768356921.0,-3.3284787357758514,147.2144
