code,date,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.01177,2012-01-26,0.320008,0.320008,0.334823,0.314082,17.956,0.00194,32434826,19856892.0,0.9345676481256582,0.317045
HK.01177,2012-01-27,0.317045,0.322971,0.334823,0.317045,18.044,0.00069,11515082,7099416.0,0.9259143521411944,0.320008
HK.01177,2012-01-30,0.322971,0.334823,0.337786,0.322971,18.392,0.00081,13425747,8343980.0,3.669679321053585,0.322971
HK.01177,2012-01-31,0.340749,0.352601,0.352601,0.337786,18.915,0.00095,15640867,9905030.0,5.309671079943737,0.334823
HK.01177,2012-02-01,0.346675,0.349638,0.352601,0.334823,18.828,0.00103,17182455,10917013.0,-0.8403266014560349,0.352601
HK.01177,2012-02-02,0.355564,0.367416,0.367416,0.346675,19.351,0.00208,34647742,22457220.0,5.084687591165724,0.349638
HK.01177,2012-02-03,0.370379,0.411861,0.414824,0.367416,20.659,0.00472,78636605,53409524.0,12.096642497877054,0.367416
HK.01177,2012-02-06,0.417787,0.394083,0.426676,0.388157,20.136,0.00461,76953527,54080580.0,-4.316504840225212,0.411861
HK.01177,2012-02-07,0.397046,0.382231,0.397046,0.373342,19.787,0.00109,18104366,12199890.0,-3.0074882702374954,0.394083
HK.01177,2012-02-08,0.382231,0.411861,0.411861,0.382231,20.659,0.00167,27809993,19222440.0,7.751856861426726,0.382231
HK.01177,2012-02-09,0.411861,0.411861,0.423713,0.397046,20.833,0.00534,89052730,63069820.0,0.0,0.411861
HK.01177,2012-02-10,0.408898,0.39112,0.411861,0.388157,20.048,0.00092,15285418,10540812.0,-5.035922313596081,0.411861
HK.01177,2012-02-13,0.382231,0.394083,0.408898,0.382231,20.136,0.00026,4287484,2935693.0,0.757568009817957,0.39112
HK.01177,2012-02-14,0.394083,0.394083,0.400009,0.388157,20.136,0.00075,12453956,8541958.0,0.0,0.394083
HK.01177,2012-02-15,0.39112,0.408898,0.411861,0.385194,20.571,0.00126,21019495,14497400.0,3.7593603377968514,0.394083
HK.01177,2012-02-16,0.400009,0.394083,0.402972,0.388157,20.136,0.00098,16281840,11148996.0,-3.623152962352461,0.408898
HK.01177,2012-02-17,0.394083,0.39112,0.400009,0.388157,20.048,0.00145,24185241,16489378.0,-0.7518720675593703,0.394083
HK.01177,2012-02-20,0.39112,0.349638,0.394083,0.340749,18.828,0.00294,48957739,32032800.0,-10.605952137451428,0.39112
HK.01177,2012-02-21,0.355564,0.355564,0.364453,0.346675,19.002,0.00186,31016239,20023408.0,1.6948958637219027,0.349638
HK.01177,2012-02-22,0.355564,0.364453,0.373342,0.355564,19.264,0.00156,26068494,17047500.0,2.499971875667963,0.355564
HK.01177,2012-02-23,0.36149,0.358527,0.367416,0.352601,19.09,0.00108,17954996,11670820.0,-1.6259984140616326,0.364453
HK.01177,2012-02-24,0.370379,0.358527,0.370379,0.349638,19.09,0.0011,18405828,11972541.0,0.0,0.358527
HK.01177,2012-02-27,0.358527,0.355564,0.367416,0.349638,19.002,0.00101,16927430,10999146.0,-0.8264370605282151,0.358527
HK.01177,2012-02-28,0.349638,0.352601,0.352601,0.340749,18.915,0.00047,7843498,4993760.0,-0.8333239585559824,0.355564
HK.01177,2012-02-29,0.352601,0.346675,0.355564,0.337786,18.741,0.00099,16456496,10490360.0,-1.6806532029120698,0.352601
HK.01177,2012-03-01,0.340749,0.343712,0.355564,0.334823,18.654,0.00112,18724492,11921959.0,-0.8546909930049739,0.346675
HK.01177,2012-03-02,0.343712,0.349638,0.352601,0.343712,18.828,0.00137,22883568,14604022.0,1.724117866120469,0.343712
HK.01177,2012-03-05,0.352601,0.346675,0.352601,0.343712,18.741,0.00133,22106245,14101220.0,-0.8474479318609514,0.349638
HK.01177,2012-03-06,0.343712,0.340749,0.346675,0.334823,18.567,0.00031,5188896,3269415.0,-1.7093819860099475,0.346675
HK.01177,2012-03-07,0.33186,0.340749,0.343712,0.328897,18.567,0.00339,56497487,35542512.0,0.0,0.340749
HK.01177,2012-03-08,0.349638,0.358527,0.358527,0.346675,19.09,0.00129,21464998,13541587.0,5.217330058195317,0.340749
HK.01177,2012-03-09,0.36149,0.36149,0.370379,0.358527,19.177,0.00074,12320536,8084344.0,0.8264370605282151,0.358527
HK.01177,2012-03-12,0.36149,0.364453,0.367416,0.352601,19.264,0.00106,17651344,11517513.0,0.8196630612188578,0.36149
HK.01177,2012-03-13,0.367416,0.373342,0.379268,0.36149,19.525,0.00087,14519246,9607480.0,2.438997621092426,0.364453
HK.01177,2012-03-14,0.382231,0.379268,0.382231,0.367416,19.7,0.00092,15403493,10252375.0,1.5872845808936542,0.373342
HK.01177,2012-03-15,0.373342,0.349638,0.373342,0.343712,18.828,0.00096,15990746,10332000.0,-7.81241760443802,0.379268
HK.01177,2012-03-16,0.349638,0.346675,0.355564,0.340749,18.741,0.00129,21513190,13693397.0,-0.8474479318609514,0.349638
HK.01177,2012-03-19,0.346675,0.349638,0.352601,0.346675,18.828,0.0008,13418993,8605438.0,0.8546909930049739,0.346675
HK.01177,2012-03-20,0.349638,0.352601,0.352601,0.340749,18.915,0.00044,7377748,4715220.0,0.8474479318609514,0.349638
HK.01177,2012-03-21,0.349638,0.343712,0.349638,0.340749,18.654,0.00062,10355665,6571713.0,-2.5209798043681046,0.352601
HK.01177,2012-03-22,0.343712,0.349638,0.349638,0.337786,18.828,0.00027,4568935,2896126.0,1.724117866120469,0.343712
HK.01177,2012-03-23,0.343712,0.33186,0.343712,0.328897,18.305,0.00059,9794247,6114900.0,-5.084687591165724,0.349638
HK.01177,2012-03-26,0.33186,0.328897,0.337786,0.325934,18.218,0.00152,25356821,15788131.0,-0.8928463810040359,0.33186
