code,date,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.01398,2012-01-26,2.57479,2.61479,2.62479,2.50479,9.964,0.00432,375362880,2064673152.0,6.95356247366851,2.44479
HK.01398,2012-01-27,2.62479,2.66479,2.67479,2.58479,10.054,0.00418,362991776,2018842112.0,1.912199450051432,2.61479
HK.01398,2012-01-30,2.67479,2.49479,2.68479,2.46479,9.748,0.00457,396268416,2171262720.0,-6.379489565781917,2.66479
HK.01398,2012-01-31,2.57479,2.50479,2.58479,2.43479,9.766,0.00559,484814000,2626150144.0,0.4008353408503236,2.49479
HK.01398,2012-02-01,2.51479,2.43479,2.55479,2.41479,9.64,0.00287,249216848,1345178624.0,-2.794645459299975,2.50479
HK.01398,2012-02-02,2.54479,2.62479,2.65479,2.50479,9.982,0.00475,412478048,2274869760.0,7.803547739230075,2.43479
HK.01398,2012-02-03,2.55479,2.60479,2.62479,2.54479,9.946,0.0043,373075040,2056982784.0,-0.7619657191622955,2.62479
HK.01398,2012-02-06,2.67479,2.53479,2.69479,2.49479,9.822,0.0045,390695488,2154502912.0,-2.687356754287288,2.60479
HK.01398,2012-02-07,2.55479,2.52479,2.59479,2.50479,9.804,0.0032,277331136,1517414528.0,-0.3945099988559301,2.53479
HK.01398,2012-02-08,2.56479,2.58479,2.61479,2.53479,9.912,0.00344,298286048,1643126784.0,2.3764352678836675,2.52479
HK.01398,2012-02-09,2.61479,2.54479,2.61479,2.49479,9.822,0.00524,454964064,2482802432.0,-1.547514498276457,2.58479
HK.01398,2012-02-10,2.47479,2.40479,2.51479,2.34479,9.588,0.00473,410257760,2200309760.0,-5.501436267825623,2.54479
HK.01398,2012-02-13,2.42479,2.41479,2.50479,2.38479,9.606,0.00314,272835968,1467530752.0,0.4158367258679463,2.40479
HK.01398,2012-02-14,2.38479,2.44479,2.46479,2.38479,9.66,0.00197,170978416,915076928.0,1.242344054762518,2.41479
HK.01398,2012-02-15,2.47479,2.61479,2.66479,2.44479,9.966,0.00476,413544352,2278959360.0,6.95356247366851,2.44479
HK.01398,2012-02-16,2.64479,2.63479,2.66479,2.57479,10.002,0.00408,354138112,1961985664.0,0.7648797800205759,2.61479
HK.01398,2012-02-17,2.67479,2.62479,2.72479,2.59479,9.984,0.00348,301944832,1684288000.0,-0.3795368890879436,2.63479
HK.01398,2012-02-20,2.72479,2.63479,2.76479,2.62479,10.002,0.00387,335692480,1889806848.0,0.3809828595811562,2.62479
HK.01398,2012-02-21,2.67479,2.68479,2.70479,2.59479,10.092,0.00254,220087744,1229635072.0,1.8976844454396675,2.63479
HK.01398,2012-02-22,2.68479,2.70479,2.72479,2.63479,10.128,0.00221,192098832,1079964544.0,0.7449372204157501,2.68479
HK.01398,2012-02-23,2.72479,2.66479,2.72479,2.64479,10.056,0.0017,147435488,826491776.0,-1.478857878060775,2.70479
HK.01398,2012-02-24,2.66479,2.61479,2.67479,2.58479,9.966,0.00257,223004688,1235399040.0,-1.8763204605240875,2.66479
HK.01398,2012-02-27,2.58479,2.59479,2.66479,2.52479,9.93,0.0031,269328512,1490717696.0,-0.7648797800205759,2.61479
HK.01398,2012-02-28,2.66479,2.74479,2.75479,2.64479,10.2,0.0034,295094240,1662059904.0,5.780814632397994,2.59479
HK.01398,2012-02-29,2.77479,2.76479,2.79479,2.70479,10.236,0.00368,319117472,1811716480.0,0.7286531938691126,2.74479
HK.01398,2012-03-01,2.77479,2.65479,2.79479,2.62479,10.038,0.00318,275914304,1552644480.0,-3.9786023531624415,2.76479
HK.01398,2012-03-02,2.72479,2.69479,2.72479,2.66479,10.11,0.0028,242803792,1364484608.0,1.5067105119425488,2.65479
HK.01398,2012-03-05,2.68479,2.54479,2.68479,2.53479,9.84,0.00301,261610240,1440666880.0,-5.56629644610526,2.69479
HK.01398,2012-03-06,2.49479,2.33479,2.51479,2.31479,9.466,0.00677,587191680,3113977088.0,-8.252154401738453,2.54479
HK.01398,2012-03-07,2.22479,2.27479,2.29479,2.20479,9.358,0.00493,428229056,2218675456.0,-2.569824266850554,2.33479
HK.01398,2012-03-08,2.31479,2.32479,2.35479,2.29479,9.448,0.00336,291899424,1532732800.0,2.1980050905798016,2.27479
HK.01398,2012-03-09,2.32479,2.37479,2.41479,2.32479,9.538,0.0024,207939552,1101847680.0,2.1507318940635423,2.32479
HK.01398,2012-03-12,2.39479,2.38479,2.46479,2.36479,9.556,0.00261,226301536,1205181696.0,0.4210898647880541,2.37479
