code,date,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.00960,2012-01-26,2.04813,2.60813,2.60813,2.04813,10.982,0.0034,17532728,177453856.0,33.19493598484269,1.95813
HK.00960,2012-01-27,2.64813,2.94813,3.04813,2.14813,11.343,0.00119,6142110,64465432.0,13.036160007361593,2.60813
HK.00960,2012-01-30,2.76813,2.52813,2.76813,2.21813,10.897,0.00286,14723083,148926656.0,-14.246318852967812,2.94813
HK.00960,2012-01-31,2.62813,2.46813,2.70813,2.10813,10.833,0.00315,16238900,165175744.0,-2.3732956770419262,2.52813
HK.00960,2012-02-01,2.46813,2.09813,2.46813,2.00813,10.44,0.00209,10769205,106344800.0,-14.991106627284628,2.46813
HK.00960,2012-02-02,2.26813,2.58813,2.62813,2.15813,10.961,0.00176,9062276,91366376.0,23.354129629717903,2.09813
HK.00960,2012-02-03,2.32813,2.64813,2.66813,2.30813,11.024,0.00133,6875469,70308752.0,2.318276129869831,2.58813
HK.00960,2012-02-06,2.86813,2.80813,3.24813,2.74813,11.194,0.00278,14327600,152551296.0,6.041999448667538,2.64813
HK.00960,2012-02-07,3.04813,2.48813,3.04813,2.46813,10.855,0.00078,4042097,41916444.0,-11.39548382731568,2.80813
HK.00960,2012-02-08,2.56813,3.02813,3.08813,2.52813,11.428,0.00214,11047868,117976936.0,21.703046062705727,2.48813
HK.00960,2012-02-09,3.14813,3.52813,3.76813,3.02813,11.917,0.0029,14936000,167556016.0,16.511840640923605,3.02813
HK.00960,2012-02-10,3.46813,3.36813,4.12813,3.08813,11.789,0.00441,22755500,257504880.0,-4.534980287007569,3.52813
HK.00960,2012-02-13,3.26813,3.00813,3.26813,2.56813,11.407,0.00304,15678500,166178416.0,-10.68842354659707,3.36813
HK.00960,2012-02-14,2.94813,3.42813,3.54813,2.94813,11.853,0.00322,16592835,183988768.0,13.962162539517903,3.00813
HK.00960,2012-02-15,3.38813,3.24813,3.46813,2.96813,11.662,0.00129,6625059,72832584.0,-5.250676024538151,3.42813
HK.00960,2012-02-16,3.22813,3.38813,3.76813,2.98813,11.81,0.00076,3934898,44067588.0,4.310172314531735,3.24813
HK.00960,2012-02-17,3.46813,3.48813,3.66813,3.34813,11.917,0.00112,5777880,64685508.0,2.951480610248134,3.38813
HK.00960,2012-02-20,3.76813,3.78813,4.12813,3.60813,12.235,0.00209,10769000,125055664.0,8.600596881423579,3.48813
HK.00960,2012-02-21,3.92813,3.76813,4.00813,3.52813,12.214,0.00122,6305500,72517744.0,-0.5279649853621713,3.78813
HK.00960,2012-02-22,3.66813,4.16813,4.24813,3.60813,12.639,0.00235,12132000,142826464.0,10.615345011982056,3.76813
HK.00960,2012-02-23,3.86813,3.86813,4.12813,3.66813,12.32,0.00194,9987681,115818336.0,-7.197472247746588,4.16813
HK.00960,2012-02-24,3.90813,3.82813,3.90813,3.36813,12.278,0.002,10292408,116724928.0,-1.034091408510056,3.86813
HK.00960,2012-02-27,3.76813,3.46813,4.02813,3.30813,11.895,0.00113,5847500,66189876.0,-9.404069349786967,3.82813
HK.00960,2012-02-28,3.50813,3.90813,4.00813,3.40813,12.363,0.00231,11900648,135098032.0,12.686952334543395,3.46813
HK.00960,2012-02-29,3.74813,3.52813,3.82813,3.40813,11.959,0.00289,14882275,169339168.0,-9.723320360376956,3.90813
