code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.02018,2012-01-26 00:00:00,9.836,9.896,10.336,9.736,21.138,0.00204,2501241,49884928.0,4.874947011445537,9.436
HK.02018,2012-01-27 00:00:00,10.336,10.486,10.536,9.616,21.762,0.00197,2422000,49304776.0,5.962004850444623,9.896
HK.02018,2012-01-30 00:00:00,10.836,9.656,10.836,9.156,20.883,0.00318,3900700,77005440.0,-7.915315658973871,10.486
HK.02018,2012-01-31 00:00:00,9.986,8.876,10.236,8.856,20.057,0.00374,4378574,84662504.0,-8.077879038939532,9.656
HK.02018,2012-02-01 00:00:00,9.156,9.476,9.986,9.136,20.693,0.00287,3527900,69349584.0,6.759801712483117,8.876
HK.02018,2012-02-02 00:00:00,9.836,9.856,9.896,9.576,21.095,0.00192,2356308,46678040.0,4.010130856901636,9.476
HK.02018,2012-02-03 00:00:00,9.856,10.036,10.286,9.736,21.286,0.00378,4638149,93265392.0,1.8262987012986984,9.856
HK.02018,2012-02-06 00:00:00,10.436,10.436,10.436,9.986,21.709,0.00158,1937000,39434904.0,3.98565165404544,10.036
HK.02018,2012-02-07 00:00:00,10.736,10.886,10.936,10.286,22.186,0.00283,3471900,72200960.0,4.311996933691063,10.436
HK.02018,2012-02-08 00:00:00,10.736,10.936,11.086,10.586,22.239,0.00262,3221000,67315024.0,0.45930553003858826,10.886
HK.02018,2012-02-09 00:00:00,11.186,11.086,11.236,10.586,22.398,0.00215,2638000,55396768.0,1.371616678858818,10.936
HK.02018,2012-02-10 00:00:00,11.136,10.886,11.286,10.836,22.186,0.00183,2244000,47266256.0,-1.8040772145047905,11.086
HK.02018,2012-02-13 00:00:00,10.736,10.286,10.786,10.086,21.551,0.00159,1953175,40059764.0,-5.511666360462978,10.886
HK.02018,2012-02-14 00:00:00,10.536,10.736,11.036,10.536,22.027,0.00439,5397000,111770912.0,4.37487847559791,10.286
HK.02018,2012-02-15 00:00:00,11.036,11.436,11.686,10.886,22.768,0.00244,3001000,63496872.0,6.52011922503725,10.736
HK.02018,2012-02-16 00:00:00,11.086,11.436,11.436,10.936,22.768,0.00038,470488,10054554.0,0.0,11.436
HK.02018,2012-02-17 00:00:00,11.586,10.636,11.686,10.286,21.921,0.00366,4492000,93090000.0,-6.99545295557888,11.436
HK.02018,2012-02-20 00:00:00,10.936,10.536,10.936,10.336,21.815,0.00512,6287462,130129104.0,-0.9402030838661118,10.636
HK.02018,2012-02-21 00:00:00,10.636,9.916,10.636,9.676,21.159,0.00637,7827618,156342064.0,-5.884586180713736,10.536
HK.02018,2012-02-22 00:00:00,9.736,9.736,9.876,9.436,20.968,0.00423,5194850,102240352.0,-1.8152480839047975,9.916
HK.02018,2012-02-23 00:00:00,9.696,9.536,9.736,9.396,20.756,0.00151,1856964,36551872.0,-2.0542317173377267,9.736
HK.02018,2012-02-24 00:00:00,9.636,9.856,10.236,9.636,21.095,0.00199,2442000,48686576.0,3.35570469798658,9.536
HK.02018,2012-02-27 00:00:00,9.676,9.756,10.136,9.596,20.989,0.00213,2610000,51815688.0,-1.014610389610386,9.856
HK.02018,2012-02-28 00:00:00,9.816,9.836,9.936,9.716,21.074,0.00132,1625400,32344892.0,0.8200082000820015,9.756
HK.02018,2012-02-29 00:00:00,9.856,9.876,10.136,9.776,21.116,0.00302,3704239,73951648.0,0.4066693777958433,9.836
HK.02018,2012-03-01 00:00:00,11.036,11.086,11.286,10.436,22.398,0.00465,5704252,119292968.0,12.251923855812079,9.876
HK.02018,2012-03-02 00:00:00,11.836,12.086,12.686,11.436,23.457,0.00494,6062382,134161048.0,9.020386072523904,11.086
HK.02018,2012-03-05 00:00:00,12.036,11.636,12.036,11.386,22.98,0.00336,4130000,90393560.0,-3.7233162336587875,12.086
HK.02018,2012-03-06 00:00:00,11.936,11.686,11.936,11.436,23.033,0.006,7362930,160304656.0,0.429700928154011,11.636
HK.02018,2012-03-07 00:00:00,11.686,11.986,12.086,11.536,23.351,0.00512,6281700,137755920.0,2.567174396714023,11.686
HK.02018,2012-03-08 00:00:00,12.036,11.886,12.036,11.436,23.245,0.00341,4187612,91843024.0,-0.8343066911396748,11.986
HK.02018,2012-03-09 00:00:00,12.086,12.936,12.986,12.036,24.357,0.0036,4416078,100866784.0,8.833922261484105,11.886
HK.02018,2012-03-12 00:00:00,13.036,12.736,13.336,12.486,24.145,0.00209,2568400,58509752.0,-1.5460729746443977,12.936
HK.02018,2012-03-13 00:00:00,12.936,12.636,13.036,12.636,24.039,0.00284,3484000,79763440.0,-0.785175879396996,12.736
HK.02018,2012-03-14 00:00:00,12.936,12.136,13.486,11.836,23.51,0.00376,4616000,105383968.0,-3.9569484013928458,12.636
HK.02018,2012-03-15 00:00:00,12.136,12.836,13.236,12.036,24.251,0.00189,2325000,52858440.0,5.767963085036265,12.136
HK.02018,2012-03-16 00:00:00,13.086,11.736,13.086,11.186,23.086,0.00489,5999293,131638928.0,-8.56964786537862,12.836
HK.02018,2012-03-19 00:00:00,11.736,11.536,12.186,11.436,22.874,0.00272,3345726,72905848.0,-1.704158145875946,11.736
HK.02018,2012-03-20 00:00:00,11.936,11.986,12.536,11.736,23.351,0.00276,3390003,75123400.0,3.900832177531216,11.536
HK.02018,2012-03-21 00:00:00,12.286,11.536,12.286,11.236,22.874,0.00245,3010031,65606480.0,-3.754380110128492,11.986
HK.02018,2012-03-22 00:00:00,11.536,12.736,12.736,11.336,24.145,0.00381,4683000,103696200.0,10.402219140083227,11.536
HK.02018,2012-03-23 00:00:00,12.336,12.086,12.436,11.586,23.457,0.00252,3097256,68208896.0,-5.103643216080404,12.736
HK.02018,2012-03-26 00:00:00,12.336,11.786,12.336,11.386,23.139,0.00326,4000430,87306832.0,-2.4822108224391917,12.086
HK.02018,2012-03-27 00:00:00,11.886,12.036,12.236,11.886,23.404,0.00317,3889000,86117496.0,2.121160699134567,11.786
HK.02018,2012-03-28 00:00:00,12.236,11.986,12.236,11.736,23.351,0.00219,2685560,59127988.0,-0.41542040545030684,12.036
HK.02018,2012-03-29 00:00:00,11.536,11.186,11.836,10.836,22.504,0.00201,2471797,52677356.0,-6.67445352911731,11.986
HK.02018,2012-03-30 00:00:00,10.436,11.036,11.486,10.386,20.272,0.00388,4586086,97349640.0,-1.3409619166815694,11.186
HK.02018,2012-04-02 00:00:00,11.436,12.536,13.136,11.436,21.713,0.00591,7261783,162950224.0,13.591881116346501,11.036
HK.02018,2012-04-03 00:00:00,12.886,12.386,12.886,12.186,21.569,0.0058,7121200,160625104.0,-1.196553924696876,12.536
HK.02018,2012-04-05 00:00:00,12.236,13.386,13.686,11.786,22.53,0.00368,4514036,103980664.0,8.073631519457452,12.386
HK.02018,2012-04-10 00:00:00,13.336,13.586,13.736,13.136,22.722,0.00392,4816403,113584384.0,1.4940983116689157,13.386
HK.02018,2012-04-11 00:00:00,13.536,13.636,13.936,13.336,22.77,0.0036,4426000,105013048.0,0.36802590902398746,13.586
