code,date,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.02382,2012-01-26,-2.693,-2.673,-2.673,-2.693,10.649,0.00014,139000,248380.0,2.195389681668498,-2.733
HK.02382,2012-01-27,-2.683,-2.693,-2.683,-2.733,10.531,0.00138,1378000,2455000.0,-0.7482229704451934,-2.673
HK.02382,2012-01-30,-2.663,-2.733,-2.663,-2.733,10.295,0.00016,159000,278690.0,-1.4853323431117724,-2.693
HK.02382,2012-01-31,-2.743,-2.653,-2.653,-2.743,10.768,7e-05,72900,128140.0,2.927186242224664,-2.733
HK.02382,2012-02-01,-2.653,-2.633,-2.633,-2.703,10.886,4e-05,41000,74920.0,0.7538635506973245,-2.653
HK.02382,2012-02-02,-2.623,-2.673,-2.603,-2.673,10.649,0.0012,1200000,2172950.0,-1.5191796429927853,-2.633
HK.02382,2012-02-03,-2.643,-2.383,-2.363,-2.653,12.365,0.00198,1978000,3851930.0,10.849233071455297,-2.673
HK.02382,2012-02-06,-2.393,-2.343,-2.333,-2.533,12.602,0.00121,1210000,2525370.0,1.6785564414603455,-2.383
HK.02382,2012-02-07,-2.333,-2.373,-2.333,-2.393,12.424,0.00061,610000,1281440.0,-1.2804097311139673,-2.343
HK.02382,2012-02-08,-2.373,-2.343,-2.303,-2.373,12.602,0.00076,765000,1637130.0,1.2642225031605665,-2.373
HK.02382,2012-02-09,-2.343,-2.193,-2.193,-2.343,13.371,0.0015,1501000,3270900.0,6.402048655569778,-2.343
HK.02382,2012-02-10,-2.193,-2.223,-2.183,-2.303,13.312,0.0018,1795000,4051560.0,-1.3679890560875425,-2.193
HK.02382,2012-02-13,-2.243,-2.213,-2.153,-2.263,13.371,0.00058,582000,1323730.0,0.4498425551057035,-2.223
HK.02382,2012-02-14,-2.193,-2.243,-2.193,-2.273,13.194,0.00069,691000,1548310.0,-1.3556258472661458,-2.213
