code,date,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.00291,2012-01-26,12.609,12.5715,12.6465,12.4215,11.799,0.00142,4557323,95270424.0,1.2075836251660457,12.4215
HK.00291,2012-01-27,12.4215,12.084,12.4965,12.009,11.524,0.00262,8375639,172210416.0,-3.877818876029119,12.5715
HK.00291,2012-01-30,12.009,11.7465,12.159,11.634,11.333,0.0018,5764693,116643752.0,-2.7929493545183743,12.084
HK.00291,2012-01-31,11.8965,11.709,12.009,11.559,11.312,0.00275,8782626,176023328.0,-0.3192440301366334,11.7465
HK.00291,2012-02-01,11.784,12.1965,12.2715,11.784,11.587,0.00184,5893770,120212784.0,4.163464002049712,11.709
HK.00291,2012-02-02,12.384,12.459,12.459,12.234,11.735,0.0033,10570286,218242240.0,2.152256794982161,12.1965
HK.00291,2012-02-03,12.459,12.459,12.4965,12.309,11.735,0.00097,3112312,64668000.0,0.0,12.459
HK.00291,2012-02-06,12.5715,12.6465,12.759,12.4215,11.841,0.00161,5145320,108086096.0,1.504936190705514,12.459
HK.00291,2012-02-07,12.7965,12.384,12.7965,12.309,11.693,0.00086,2752533,57211108.0,-2.075673111137464,12.6465
HK.00291,2012-02-08,12.3465,12.534,12.609,12.3465,11.778,0.00172,5518748,115088168.0,1.2112403100775222,12.384
HK.00291,2012-02-09,12.534,12.459,12.534,12.384,11.756,0.00326,10416535,216750368.0,-0.5983724269985724,12.534
HK.00291,2012-02-10,12.4965,12.4215,12.6465,12.309,11.714,0.00175,5600652,116393480.0,-0.3009872381410999,12.459
HK.00291,2012-02-13,12.309,12.4965,12.7215,12.309,11.756,0.00155,4950919,103240536.0,0.6037918125830157,12.4215
HK.00291,2012-02-14,12.4965,12.534,12.6465,12.4215,11.778,0.00252,8048246,168018688.0,0.3000840235265988,12.4965
HK.00291,2012-02-15,12.6465,13.0965,13.1715,12.5715,12.095,0.00586,18762229,397343680.0,4.487793202489229,12.534
HK.00291,2012-02-16,13.0215,13.3215,13.3965,12.909,12.222,0.00252,8061898,173748864.0,1.7180162638872951,13.0965
HK.00291,2012-02-17,13.4715,13.659,13.6965,13.134,12.412,0.00218,6967315,151566496.0,2.5334984799009144,13.3215
HK.00291,2012-02-20,13.7715,13.3965,13.809,13.2465,12.264,0.00144,4602655,100483048.0,-1.921809795739081,13.659
HK.00291,2012-02-21,13.3965,13.3215,13.3965,12.909,12.222,0.00099,3170658,68159296.0,-0.5598477214197685,13.3965
HK.00291,2012-02-22,13.059,13.509,13.509,12.984,12.327,0.00159,5077320,109710576.0,1.4074991555005067,13.3215
HK.00291,2012-02-23,13.0965,13.2465,13.434,13.0965,12.179,0.00171,5477938,118220384.0,-1.943149011769939,13.509
HK.00291,2012-02-24,13.284,13.3965,13.509,13.209,12.264,0.001,3215218,69669552.0,1.132374589514214,13.2465
HK.00291,2012-02-27,13.0965,12.9465,13.4715,12.909,12.01,0.00105,3358071,72093632.0,-3.359086328518638,13.3965
HK.00291,2012-02-28,12.984,13.359,13.4715,12.984,12.243,0.00274,8766472,189233968.0,3.186189317576176,12.9465
HK.00291,2012-02-29,13.3215,13.434,13.509,13.1715,12.285,0.00174,5560972,120510744.0,0.5614192679092693,13.359
HK.00291,2012-03-01,13.3965,13.3215,13.6215,13.134,12.222,0.00111,3543592,76841424.0,-0.8374274229566692,13.434
HK.00291,2012-03-02,13.509,13.5465,13.734,13.434,12.349,0.00165,5266296,115143512.0,1.6889989866006052,13.3215
HK.00291,2012-03-05,13.584,13.659,13.734,13.509,12.412,0.0017,5447489,119705824.0,0.8304728158564996,13.5465
HK.00291,2012-03-06,13.2465,13.209,13.3965,12.984,12.158,0.00228,7305732,157846080.0,-3.294531078409847,13.659
HK.00291,2012-03-07,12.984,12.984,13.3215,12.8715,12.031,0.00237,7568987,162209616.0,-1.70338405632523,13.209
HK.00291,2012-03-08,13.0215,13.134,13.209,12.7965,12.116,0.00096,3080137,65906452.0,1.1552680221811489,12.984
HK.00291,2012-03-09,13.1715,13.734,13.809,13.059,12.454,0.00198,6323344,139036752.0,4.568296025582455,13.134
HK.00291,2012-03-12,13.734,13.6965,13.9215,13.5465,12.433,0.00146,4661055,102771488.0,-0.2730449978156374,13.734
HK.00291,2012-03-13,13.8465,13.809,13.8465,13.659,12.497,0.0012,3823591,84507168.0,0.8213777242361109,13.6965
HK.00291,2012-03-14,13.959,14.259,14.2965,13.884,12.75,0.00178,5697795,128238992.0,3.258744297197488,13.809
HK.00291,2012-03-15,14.5215,14.634,14.7465,14.3715,12.962,0.00184,5894827,134996304.0,2.629917946560067,14.259
HK.00291,2012-03-16,14.6715,14.5215,14.6715,14.3715,12.898,0.00173,5531684,126500864.0,-0.7687576875768807,14.634
HK.00291,2012-03-19,14.5965,13.884,14.5965,13.7715,12.539,0.00136,4349989,97849600.0,-4.390042350996793,14.5215
HK.00291,2012-03-20,13.884,13.959,14.0715,13.5465,12.581,0.00105,3366658,74504520.0,0.5401901469317149,13.884
