code,date,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.00700,2012-01-26,28.91418,28.991828,29.147124,28.778296,35.559,0.00142,13503743,479210112.0,0.8099897061374265,28.758884
HK.00700,2012-01-27,29.127712,28.681236,29.166536,28.584176,35.248,0.00123,11618935,410536448.0,-1.0713087839787243,28.991828
HK.00700,2012-01-30,29.39948,29.283008,29.5936,29.185948,35.851,0.00318,30142473,1082965120.0,2.0981383089626977,28.681236
HK.00700,2012-01-31,29.5936,30.311844,30.37008,29.5936,36.881,0.00454,43064576,1581220096.0,3.513423211167384,29.283008
HK.00700,2012-02-01,30.5642,29.147124,30.5642,28.642412,35.714,0.00306,29022439,1044031936.0,-3.842458413285576,30.311844
HK.00700,2012-02-02,29.98184,29.865368,30.059488,29.39948,36.434,0.00221,20967210,758106432.0,2.4642019569409266,29.147124
HK.00700,2012-02-03,29.98184,29.574188,29.98184,29.457716,36.148,0.00143,13581679,490965184.0,-0.974975429735206,29.865368
HK.00700,2012-02-06,29.904192,29.554776,29.943016,29.438304,36.128,0.00169,16015445,578147136.0,-0.0656383194696642,29.574188
HK.00700,2012-02-07,29.5936,29.127712,29.5936,28.758884,35.7,0.0036,34112917,1212991232.0,-1.4449914964674455,29.554776
HK.00700,2012-02-08,29.360656,29.5936,29.671248,29.01124,36.167,0.00223,21158396,761750336.0,1.5994665149119836,29.127712
HK.00700,2012-02-09,29.39948,30.292432,30.350668,29.380068,36.867,0.00239,22627265,827890688.0,2.3614294982699064,29.5936
HK.00700,2012-02-10,30.5642,29.5936,30.622436,29.244184,36.167,0.00175,16596720,603004864.0,-2.3069524427751555,30.292432
HK.00700,2012-02-13,30.156548,29.904192,30.156548,29.515952,36.478,0.00107,10177740,370136480.0,1.0495242214532865,29.5936
HK.00700,2012-02-14,30.020664,29.632424,30.059488,29.535364,36.206,0.00104,9820255,356376576.0,-0.9087956631632048,29.904192
HK.00700,2012-02-15,29.88478,31.088324,31.360092,29.613012,37.664,0.00255,24198230,903849920.0,4.913199136189466,29.632424
HK.00700,2012-02-16,31.088324,32.194808,32.621872,30.777732,38.773,0.00449,42530299,1639952896.0,3.559162597507674,31.088324
HK.00700,2012-02-17,33.204232,31.92304,33.204232,31.82598,38.5,0.00318,30136044,1167187328.0,-0.8441361103939541,32.194808
HK.00700,2012-02-20,32.31128,31.24362,32.350104,31.030088,37.82,0.00197,18687559,711858496.0,-2.128306076113053,31.92304
HK.00700,2012-02-21,30.66126,31.068912,31.34068,30.66126,37.645,0.00163,15436793,579662528.0,-0.5591797621402353,31.24362
HK.00700,2012-02-22,30.991264,31.767744,32.039512,30.738908,38.345,0.00184,17489528,664830016.0,2.2492966602757103,31.068912
HK.00700,2012-02-23,32.31128,32.291868,32.5054,31.845392,38.87,0.00194,18365527,711805696.0,1.649862199846487,31.767744
HK.00700,2012-02-24,32.583048,32.291868,32.583048,31.92304,38.87,0.00126,11959899,462762464.0,0.0,32.291868
HK.00700,2012-02-27,32.155984,31.767744,32.31128,31.379504,38.345,0.00156,14743661,564794112.0,-1.6230835577551612,32.291868
HK.00700,2012-02-28,32.31128,32.466576,32.5054,31.748332,39.045,0.00196,18545920,718625920.0,2.1998162664619905,31.767744
HK.00700,2012-02-29,33.010112,32.69952,33.010112,32.233632,39.278,0.00232,22029686,859352896.0,0.7174886566418222,32.466576
HK.00700,2012-03-01,32.31128,32.175396,32.427752,31.72892,38.753,0.00255,24208548,939555776.0,-1.6028492161352843,32.69952
HK.00700,2012-03-02,32.31128,32.31128,32.583048,32.155984,38.889,0.00131,12394435,481184544.0,0.4223226965100825,32.175396
HK.00700,2012-03-05,31.92304,31.92304,32.815992,31.767744,38.5,0.00102,9715979,374211808.0,-1.201561807517363,32.31128
HK.00700,2012-03-06,32.253044,31.515388,32.253044,31.43774,38.089,0.00165,15610825,596712128.0,-1.2769836456678274,31.92304
HK.00700,2012-03-07,31.34068,31.321268,31.709508,31.068912,37.895,0.00109,10298073,390494560.0,-0.61595307029062,31.515388
HK.00700,2012-03-08,31.321268,31.806568,32.0201,31.165972,38.381,0.00154,14642368,558782720.0,1.549426415303489,31.321268
HK.00700,2012-03-09,31.573624,32.078336,32.5054,31.573624,38.653,0.00135,12786475,495048288.0,0.8544398754370531,31.806568
HK.00700,2012-03-12,31.92304,32.272456,32.31128,31.670684,38.848,0.00088,8313255,319799136.0,0.6051436084465168,32.078336
HK.00700,2012-03-13,32.69952,32.388928,33.86424,32.272456,38.964,0.0041,38883355,1541587968.0,0.3609021885412182,32.272456
HK.00700,2012-03-14,33.320704,32.427752,33.320704,32.233632,29.331,0.00249,23567821,925568640.0,0.119868122835057,32.388928
HK.00700,2012-03-15,34.83484,34.019536,34.83484,33.28188,30.53,0.00518,49147707,1988897024.0,4.908709058833324,32.427752
HK.00700,2012-03-16,34.64072,35.61132,36.19368,34.368952,31.729,0.00441,41790344,1740432768.0,4.679029131966987,34.019536
HK.00700,2012-03-19,35.61132,36.271328,37.008984,35.533672,32.226,0.00416,39408922,1687599616.0,1.8533657275270832,35.61132
HK.00700,2012-03-20,36.3878,35.572496,36.3878,35.300728,31.7,0.00403,38232006,1613182976.0,-1.926678835690813,36.271328
HK.00700,2012-03-21,35.572496,35.572496,36.271328,35.300728,31.7,0.00171,16250609,685889664.0,0.0,35.572496
HK.00700,2012-03-22,35.99956,36.853688,37.241928,35.80544,32.665,0.00321,30440227,1314180864.0,3.601636500289429,35.572496
HK.00700,2012-03-23,37.086632,36.58192,37.16428,36.426624,32.46,0.00209,19846517,858654528.0,-0.737424162271091,36.853688
HK.00700,2012-03-26,36.19368,36.154856,36.504272,35.533672,32.138,0.00143,13552898,576856512.0,-1.1674182218975775,36.58192
HK.00700,2012-03-27,36.97016,36.543096,36.97016,35.921912,32.431,0.00136,12871773,552402880.0,1.0738253251513328,36.154856
HK.00700,2012-03-28,36.232504,36.310152,36.58192,36.038384,32.255,0.00105,9917669,423987648.0,-0.6374500945404196,36.543096
HK.00700,2012-03-29,35.378376,35.4172,35.99956,35.378376,31.583,0.00165,15616198,657617216.0,-2.459235092158251,36.310152
HK.00700,2012-03-30,35.22308,35.533672,35.727792,34.368952,31.67,0.00239,22653820,940197376.0,0.3288571654450427,35.4172
HK.00700,2012-04-02,36.077208,35.533672,36.077208,34.679544,31.67,0.00131,12465437,521151584.0,0.0,35.533672
HK.00700,2012-04-03,36.348976,36.737216,36.853688,36.154856,32.577,0.00219,20801431,895664704.0,3.387052145919492,35.533672
HK.00700,2012-04-05,36.892512,36.737216,37.16428,35.960736,32.577,0.00165,15698837,677538304.0,0.0,36.737216
HK.00700,2012-04-10,35.921912,36.3878,36.659568,35.883088,32.364,0.00144,13667348,586445376.0,-0.9511226980291538,36.737216
HK.00700,2012-04-11,35.22308,36.077208,36.310152,35.22308,32.13,0.00159,15087494,636948608.0,-0.8535608088425234,36.3878
HK.00700,2012-04-12,36.19368,36.698392,36.77604,36.116032,32.599,0.00215,20402889,879057472.0,1.721818384615571,36.077208
HK.00700,2012-04-13,37.397224,37.397224,38.018408,36.97016,33.126,0.00278,26420782,1158459520.0,1.9042578214326205,36.698392
HK.00700,2012-04-16,38.13488,38.018408,38.13488,37.397224,33.595,0.00168,15919654,707630848.0,1.6610430763524038,37.397224
HK.00700,2012-04-17,38.561944,37.94076,38.561944,37.513696,33.536,0.00168,15977340,711908224.0,-0.2042379049643622,38.018408
HK.00700,2012-04-18,38.329,39.454896,39.49372,38.251352,34.678,0.00211,20024180,912668224.0,3.99078985239094,37.94076
HK.00700,2012-04-19,40.07608,39.532544,40.114904,39.2996,34.737,0.00185,17539847,811778816.0,0.1968019380915451,39.454896
HK.00700,2012-04-20,39.066656,38.91136,39.49372,38.794888,34.268,0.0015,14274704,651189312.0,-1.5713231103973464,39.532544
HK.00700,2012-04-23,39.10548,39.416072,40.07608,38.91136,34.649,0.0016,15211057,700888960.0,1.2970813664698375,38.91136
HK.00700,2012-04-24,38.833712,39.843136,40.2702,38.833712,34.971,0.00185,17607831,813649408.0,1.083476811185045,39.416072
HK.00700,2012-04-25,39.88196,37.668992,39.88196,37.513696,33.331,0.00347,32966735,1476972416.0,-5.456759226984538,39.843136
HK.00700,2012-04-26,38.173704,38.794888,38.872536,37.785464,34.18,0.00206,19524670,873655744.0,2.9889199052631863,37.668992
HK.00700,2012-04-27,38.13488,38.91136,39.571368,38.096056,34.268,0.0021,19903518,906603648.0,0.3002251224439717,38.794888
HK.00700,2012-04-30,39.49372,40.813736,41.124328,39.416072,35.703,0.00194,18388842,860406528.0,4.888998996694016,38.91136
HK.00700,2012-05-02,40.813736,40.774912,41.590216,40.541968,35.674,0.00204,19406367,920957184.0,-0.0951248373831746,40.813736
HK.00700,2012-05-03,40.697264,41.396096,41.784336,40.697264,36.143,0.00155,14727758,705758720.0,1.5234465742071976,40.774912
HK.00700,2012-05-04,41.318448,40.580792,41.62904,39.959608,35.528,0.00154,14650141,690452992.0,-1.9695190580290407,41.396096
HK.00700,2012-05-07,38.329,38.290176,38.639592,37.55252,33.8,0.00305,28937610,1295078784.0,-5.644581801163466,40.580792
HK.00700,2012-05-08,38.71724,38.367824,39.10548,37.863112,33.858,0.00149,14142105,636144960.0,0.2027883078939004,38.290176
HK.00700,2012-05-09,37.55252,37.125456,37.901936,36.77604,32.921,0.00282,26758557,1168565376.0,-3.238046546502088,38.367824
