code,date,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.800000,2012-01-26,20453.47,20439.14,20453.47,20301.59,0.0,0.0,0,60841790000.0,1.6348282005751285,20110.37
HK.800000,2012-01-27,20443.46,20501.67,20590.8,20384.05,0.0,0.0,0,58512740000.0,0.3059326370874647,20439.14
HK.800000,2012-01-30,20518.0,20160.41,20518.0,20144.95,0.0,0.0,0,66520160000.0,-1.6645473271201732,20501.67
HK.800000,2012-01-31,20326.49,20390.49,20465.89,20219.27,0.0,0.0,0,73121130000.0,1.1412466313929217,20160.41
HK.800000,2012-02-01,20394.67,20333.37,20534.22,20269.51,0.0,0.0,0,61641730000.0,-0.2801305902898979,20390.49
HK.800000,2012-02-02,20638.96,20739.45,20761.7,20564.97,0.0,0.0,0,75173580000.0,1.997111152750389,20333.37
HK.800000,2012-02-03,20680.71,20756.98,20796.74,20639.49,0.0,0.0,0,63439470000.0,0.0845249030229771,20739.45
HK.800000,2012-02-06,21015.55,20709.94,21015.55,20633.13,0.0,0.0,0,72135200000.0,-0.2266225626271301,20756.98
HK.800000,2012-02-07,20808.05,20699.19,20881.85,20649.27,0.0,0.0,0,61415050000.0,-0.0519074415473922,20709.94
HK.800000,2012-02-08,20827.89,21018.46,21023.33,20755.73,0.0,0.0,0,76094140000.0,1.5424275056173715,20699.19
HK.800000,2012-02-09,20922.29,21010.01,21053.06,20787.84,0.0,0.0,0,90118780000.0,-0.0402027551019471,21018.46
HK.800000,2012-02-10,20986.25,20783.86,21002.33,20703.79,0.0,0.0,0,77254820000.0,-1.076391681869727,21010.01
HK.800000,2012-02-13,20718.8,20887.4,20969.8,20673.96,0.0,0.0,0,61937400000.0,0.4981750261982176,20783.86
HK.800000,2012-02-14,20845.24,20917.83,20947.95,20813.53,0.0,0.0,0,55938990000.0,0.145685915911029,20887.4
HK.800000,2012-02-15,20993.58,21365.23,21403.28,20933.39,0.0,0.0,0,82266880000.0,2.1388451861402347,20917.83
HK.800000,2012-02-16,21266.51,21277.28,21317.72,21157.55,0.0,0.0,0,62824670000.0,-0.4116501437148148,21365.23
HK.800000,2012-02-17,21503.59,21491.62,21546.73,21381.69,0.0,0.0,0,66290470000.0,1.0073656031222042,21277.28
HK.800000,2012-02-20,21760.34,21424.79,21760.34,21393.48,0.0,0.0,0,70547370000.0,-0.3109584107666063,21491.62
HK.800000,2012-02-21,21434.31,21478.72,21480.34,21221.39,0.0,0.0,0,64628310000.0,0.2517177531261697,21424.79
HK.800000,2012-02-22,21339.02,21549.28,21569.74,21302.19,0.0,0.0,0,70405850000.0,0.3285111961979003,21478.72
HK.800000,2012-02-23,21356.53,21380.99,21428.5,21325.56,0.0,0.0,0,60526200000.0,-0.780954166450096,21549.28
HK.800000,2012-02-24,21438.97,21406.86,21468.93,21292.4,0.0,0.0,0,61667690000.0,0.1209953327698997,21380.99
HK.800000,2012-02-27,21381.66,21217.86,21589.02,21076.52,0.0,0.0,0,64574920000.0,-0.8828945487568003,21406.86
HK.800000,2012-02-28,21303.39,21568.73,21583.07,21273.99,0.0,0.0,0,62415990000.0,1.653654044281558,21217.86
HK.800000,2012-02-29,21643.85,21680.08,21716.76,21525.91,0.0,0.0,0,70878110000.0,0.5162566363434573,21568.73
HK.800000,2012-03-01,21578.19,21387.96,21641.14,21338.29,0.0,0.0,0,68831170000.0,-1.3474120021697458,21680.08
HK.800000,2012-03-02,21618.15,21562.26,21623.24,21531.93,0.0,0.0,0,61282110000.0,0.8149444827837684,21387.96
HK.800000,2012-03-05,21518.03,21265.31,21578.76,21230.61,0.0,0.0,0,57712710000.0,-1.377174748843568,21562.26
HK.800000,2012-03-06,21173.74,20806.25,21173.74,20789.36,0.0,0.0,0,127100480000.0,-2.158727053591042,21265.31
HK.800000,2012-03-07,20521.96,20627.78,20732.87,20521.96,0.0,0.0,0,78938140000.0,-0.8577711024331688,20806.25
HK.800000,2012-03-08,20722.95,20900.73,20909.71,20681.09,0.0,0.0,0,64406810000.0,1.3232155859719308,20627.78
HK.800000,2012-03-09,20930.93,21086.0,21209.79,20917.68,0.0,0.0,0,66275460000.0,0.8864283687698968,20900.73
HK.800000,2012-03-12,21073.59,21134.18,21170.55,20924.36,0.0,0.0,0,54222040000.0,0.2284928388504234,21086.0
HK.800000,2012-03-13,21279.41,21339.7,21427.12,21261.32,0.0,0.0,0,60043850000.0,0.9724531540849962,21134.18
HK.800000,2012-03-14,21564.21,21307.89,21638.32,21263.02,0.0,0.0,0,80486240000.0,-0.1490648884473601,21339.7
HK.800000,2012-03-15,21323.06,21353.53,21368.48,21162.17,0.0,0.0,0,64575130000.0,0.2141929585707426,21307.89
HK.800000,2012-03-16,21350.25,21317.85,21438.62,21253.39,0.0,0.0,0,60797860000.0,-0.1670918110495093,21353.53
HK.800000,2012-03-19,21454.01,21115.29,21454.01,21075.38,0.0,0.0,0,55771720000.0,-0.950189629817255,21317.85
HK.800000,2012-03-20,21183.04,20888.24,21183.04,20786.69,0.0,0.0,0,63421030000.0,-1.0752871497384089,21115.29
HK.800000,2012-03-21,20948.13,20856.63,20993.48,20756.03,0.0,0.0,0,61245180000.0,-0.1513291689486552,20888.24
HK.800000,2012-03-22,20886.12,20901.56,20978.49,20801.79,0.0,0.0,0,49893120000.0,0.2154231052667679,20856.63
HK.800000,2012-03-23,20740.56,20668.8,20742.7,20596.89,0.0,0.0,0,53337020000.0,-1.1136010900621869,20901.56
HK.800000,2012-03-26,20672.37,20668.86,20776.36,20580.72,0.0,0.0,0,44291670000.0,0.0002902926149622,20668.8
HK.800000,2012-03-27,20921.8,21046.91,21063.38,20896.19,0.0,0.0,0,55116190000.0,1.829080075050096,20668.86
HK.800000,2012-03-28,20959.98,20885.42,20989.58,20798.09,0.0,0.0,0,55349130000.0,-0.7672860291605827,21046.91
HK.800000,2012-03-29,20720.34,20609.39,20720.34,20527.26,0.0,0.0,0,56239010000.0,-1.3216396893143585,20885.42
HK.800000,2012-03-30,20380.06,20555.58,20566.09,20374.03,0.0,0.0,0,73683120000.0,-0.2610945787332748,20609.39
HK.800000,2012-04-02,20662.97,20522.26,20662.97,20417.69,0.0,0.0,0,45511410000.0,-0.1620971045331892,20555.58
HK.800000,2012-04-03,20704.15,20790.98,20816.09,20588.2,0.0,0.0,0,63137720000.0,1.3094074434297256,20522.26
HK.800000,2012-04-05,20479.27,20593.0,20670.2,20404.15,0.0,0.0,0,49030690000.0,-0.952239865557081,20790.98
HK.800000,2012-04-10,20387.43,20356.24,20472.96,20297.39,0.0,0.0,0,49275590000.0,-1.1497110668673742,20593.0
HK.800000,2012-04-11,20092.96,20140.67,20188.56,20035.68,0.0,0.0,0,51312360000.0,-1.0589873178936942,20356.24
HK.800000,2012-04-12,20179.72,20327.32,20360.48,20138.02,0.0,0.0,0,52775530000.0,0.9267318316620126,20140.67
HK.800000,2012-04-13,20640.5,20701.04,20719.04,20574.35,0.0,0.0,0,61872800000.0,1.8385109301177,20327.32
HK.800000,2012-04-16,20516.09,20610.64,20625.45,20514.09,0.0,0.0,0,62185240000.0,-0.4366930357122224,20701.04
