code,date,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.00857,2012-01-26,9.00653,9.04653,9.10653,8.94653,12.838,0.00362,76314528,878187008.0,2.492485722022138,8.82653
HK.00857,2012-01-27,8.86653,8.94653,9.06653,8.86653,12.727,0.00311,65578744,750037824.0,-1.1053962126915118,9.04653
HK.00857,2012-01-30,8.92653,8.70653,9.08653,8.64653,12.46,0.00538,113463560,1285236480.0,-2.68260431698098,8.94653
HK.00857,2012-01-31,8.88653,8.84653,9.00653,8.72653,12.616,0.00544,114795912,1309547648.0,1.6079884868024203,8.70653
HK.00857,2012-02-01,8.88653,8.90653,9.04653,8.82653,12.682,0.00313,65956124,753367296.0,0.6782320299597752,8.84653
HK.00857,2012-02-02,9.08653,9.12653,9.16653,9.04653,12.927,0.00383,80870032,937841920.0,2.47009778218903,8.90653
HK.00857,2012-02-03,9.06653,8.98653,9.06653,8.84653,12.771,0.00404,85311808,977530368.0,-1.533989369453676,9.12653
HK.00857,2012-02-06,9.10653,9.00653,9.10653,8.92653,12.793,0.00359,75678936,870164544.0,0.2225553133411847,8.98653
HK.00857,2012-02-07,9.16653,9.10653,9.16653,9.02653,12.905,0.00264,55776408,646381184.0,1.1103055227706968,9.00653
HK.00857,2012-02-08,9.20653,9.36653,9.42653,9.16653,13.194,0.00505,106648272,1260938752.0,2.85509409182202,9.10653
HK.00857,2012-02-09,9.20653,9.28653,9.40653,9.08653,13.105,0.00334,70491912,829951168.0,-0.8541049887204579,9.36653
HK.00857,2012-02-10,9.18653,9.06653,9.24653,8.96653,12.86,0.00378,79694168,919290496.0,-2.3690226597017467,9.28653
HK.00857,2012-02-13,8.82653,9.10653,9.24653,8.78653,12.905,0.00339,71615792,827643008.0,0.4411831207749728,9.06653
HK.00857,2012-02-14,9.10653,9.08653,9.14653,8.98653,12.882,0.00264,55755168,643873216.0,-0.2196226224478432,9.10653
HK.00857,2012-02-15,9.10653,9.16653,9.26653,9.00653,12.971,0.00324,68375856,797459712.0,0.8804241002891101,9.08653
HK.00857,2012-02-16,8.96653,9.06653,9.08653,8.88653,12.86,0.00402,84722520,973163072.0,-1.090925355614389,9.16653
HK.00857,2012-02-17,9.20653,9.16653,9.26653,8.98653,12.971,0.00285,60141136,697064384.0,1.1029578019374515,9.06653
HK.00857,2012-02-20,9.30653,9.00653,9.30653,8.92653,12.793,0.00306,64522576,748729664.0,-1.7454805689830302,9.16653
HK.00857,2012-02-21,9.04653,8.94653,9.06653,8.72653,12.727,0.0042,88607744,1009961728.0,-0.666183313662426,9.00653
HK.00857,2012-02-22,8.92653,9.10653,9.16653,8.86653,12.905,0.00317,66912896,771667840.0,1.788402877987333,8.94653
HK.00857,2012-02-23,9.02653,9.06653,9.16653,8.98653,12.86,0.00188,39756492,459449728.0,-0.4392452448956864,9.10653
HK.00857,2012-02-24,9.06653,9.06653,9.22653,9.02653,12.86,0.00274,57852612,671077824.0,0.0,9.06653
HK.00857,2012-02-27,9.02653,9.00653,9.20653,8.74653,12.793,0.00375,79057584,908165888.0,-0.661774681162479,9.06653
HK.00857,2012-02-28,9.14653,9.28653,9.30653,9.08653,13.105,0.0035,73757840,864965184.0,3.108855463757975,9.00653
HK.00857,2012-02-29,9.32653,9.24653,9.40653,9.08653,13.06,0.00312,65923840,773336960.0,-0.4307313926730535,9.28653
HK.00857,2012-03-01,9.14653,9.18653,9.32653,9.12653,12.994,0.00234,49410100,579653440.0,-0.6488920708633454,9.24653
HK.00857,2012-03-02,9.40653,9.26653,9.40653,9.18653,13.083,0.00248,52288608,616652416.0,0.8708402410921215,9.18653
HK.00857,2012-03-05,9.10653,8.94653,9.18653,8.82653,12.727,0.00471,99375184,1138135424.0,-3.4532883398640086,9.26653
HK.00857,2012-03-06,8.94653,8.68653,8.94653,8.66653,12.438,0.00464,97998816,1105292928.0,-2.9061546767294115,8.94653
